Model,Success Rate,Avg Reward,Avg Latency All (ms),Avg Latency Success (ms),Processing Time (ms),Resource Utilization (%),Cloud Usage (%)
GNN,0.984325794446035,0.7266915011405473,15.784656272416061,15.516205251177428,3.4149250702976737,1.026723202734464,0.0
GNN+LSTM(3),0.9884340108789007,0.7414553778042536,15.231491474589093,15.030524425858438,4.78757356389218,1.0267218603390846,0.0
GNN+LSTM(10),0.9888634411680504,0.7550858541368752,14.723731014744544,14.529655733753751,5.198527645184255,1.0264879693086275,0.0
GNN+LSTM(20),0.9888491268250788,0.7563047241237336,14.672778928272681,14.478420084526197,5.898075673015692,1.0262953539816602,0.0
GNN+LSTM(30),0.9851417119954194,0.7269234918484233,15.768015079344496,15.512163153292098,6.409627357868421,1.026208350170944,0.0
GNN+Trans(3),0.985198969367306,0.7269617751235747,15.767116021842421,15.512481774151086,5.682493416518357,1.0267218603390849,0.0
GNN+Trans(10),0.9853850558259376,0.7299015748030279,15.829203913965332,15.607474350451444,5.9233855491308365,1.026487969308627,0.0
GNN+Trans(20),0.9843973661608932,0.7260709462548264,15.824871133433735,15.559353807737033,6.6537281793200655,1.0262953539816606,0.0
GNN+Trans(30),0.9849842542227312,0.7264364034995997,15.793899568176883,15.535099444589182,7.215274881913879,1.0262083501709438,0.0
