request_idx,reward,latency_all,latency_success,processing_time,success
30,0.7375616474992617,14.042699593260545,14.042699593260545,0.013332843780517578,1.0
31,0.6448962579006349,15.106279194862527,15.355395171617527,0.013221824169158935,0.95
32,0.5634328642070753,16.82519959803521,16.99765235170645,0.013201475143432617,0.9
33,0.6946040806471714,16.99711579842309,16.99711579842309,0.013182497024536133,1.0
34,0.6481807936898264,16.44462373205452,15.447141280260732,0.013365519046783448,0.95
35,0.659219727968963,16.640093197155366,15.818424737849197,0.01297135353088379,0.95
36,0.6382875906277126,14.450636511296384,14.512364150716065,0.013031995296478272,0.95
37,0.6577763214542915,15.804815268633309,15.803648331245924,0.013210594654083252,0.95
38,0.7401346495693265,16.658557391622466,16.658557391622466,0.013018906116485596,1.0
39,0.7341205293587194,15.387659516634537,15.387659516634537,0.013242506980895996,1.0
40,0.6301136629800126,15.913792751948739,15.944100114050618,0.013172554969787597,0.95
41,0.6461641911894068,17.086719245573015,17.449348449247925,0.013116395473480225,0.95
42,0.7237187894342566,18.384094420045702,18.384094420045702,0.013318204879760742,1.0
43,0.5372959304596419,16.190529098632883,16.582785762775067,0.013345587253570556,0.9
44,0.6337148494564714,17.189684143844254,17.557229951677062,0.01285696029663086,0.95
45,0.7211179606072864,18.40436545122981,18.40436545122981,0.013079655170440675,1.0
46,0.6414817473279245,13.741386192293552,13.799749555147239,0.013290023803710938,0.95
47,0.5658389524391241,15.290129035535784,14.713810315521515,0.013234913349151611,0.9
48,0.7115879569358323,14.637225345267876,14.637225345267876,0.013091707229614257,1.0
49,0.5660870000779877,17.39557349809764,16.48310683744134,0.013197612762451173,0.9
50,0.6247400033912344,15.901000210856557,15.038312242645098,0.013341414928436279,0.95
51,0.7320814605749641,18.34722625660331,18.34722625660331,0.013020873069763184,1.0
52,0.5352745471095047,18.43162648415966,17.459053678347004,0.013170349597930908,0.9
53,0.6443165809228649,17.767498657216954,17.040849178658956,0.01300208568572998,0.95
54,0.6177006444550025,16.885147384209837,15.77125192247618,0.013247525691986084,0.95
55,0.7305925645612296,15.414099541654286,15.414099541654286,0.013272404670715332,1.0
56,0.7344974773996793,14.376330396977526,14.376330396977526,0.013077199459075928,1.0
57,0.6476482554399969,13.455311379475228,13.036651204418234,0.013142132759094238,0.95
