Model,Category,Success_Rate,Avg_Latency_All,Avg_Latency_Success,Count
All-Cloud,high_latency_tolerance,0.6661284194528876,117.63519472698646,118.03215303994904,10528
All-Cloud,low_latency,0.0,114.50496893261341,,18199
All-Cloud,ultra_low_latency,0.0,106.82151075681602,,7054
All-Local,high_latency_tolerance,0.9115691489361702,46.38709442303508,39.54617919479857,10528
All-Local,low_latency,0.7844387054233749,35.57206053105289,14.354429455525754,18199
All-Local,ultra_low_latency,0.8928267649560533,9.429959863705738,6.304422404498861,7054
GNN,high_latency_tolerance,1.0,20.60059363728773,20.60059363728773,10528
GNN,low_latency,0.986537721852849,17.17050618459413,16.93081953315703,18199
GNN,ultra_low_latency,0.7874964559115396,9.183736997986806,8.12732500137239,7054
GNN+LSTM(10),high_latency_tolerance,1.0,20.539897957666454,20.539897957666454,10528
GNN+LSTM(10),low_latency,0.9874718391120392,17.079930422070387,16.865970620407865,18199
GNN+LSTM(10),ultra_low_latency,0.8539835554295435,8.476692224031444,7.664424352075941,7054
GNN+LSTM(20),high_latency_tolerance,1.0,20.735940617331256,20.735940617331256,10528
GNN+LSTM(20),low_latency,0.9866476180009891,17.20245605401094,16.970573337523582,18199
GNN+LSTM(20),ultra_low_latency,0.8449106889707967,8.465920392059154,7.498629994150047,7054
GNN+LSTM(3),high_latency_tolerance,1.0,21.353711241881975,21.353711241881975,10528
GNN+LSTM(3),low_latency,0.9815923951865487,18.760445392007618,18.485273121139333,18199
GNN+LSTM(3),ultra_low_latency,0.5178622058406578,12.469105367929547,9.336357041381058,7054
GNN+LSTM(30),high_latency_tolerance,1.0,20.49689919630091,20.49689919630091,10528
GNN+LSTM(30),low_latency,0.985713500741799,16.64223826822469,16.38280360933366,18199
GNN+LSTM(30),ultra_low_latency,0.858378225120499,8.381907471956156,7.603069401421886,7054
Lowest Utilization First,high_latency_tolerance,1.0,23.822915142772295,23.822915142772295,10528
Lowest Utilization First,low_latency,0.9610967635584373,20.585656993761415,20.00368758714095,18199
Lowest Utilization First,ultra_low_latency,0.4916359512333428,12.64969692560842,9.516131963543527,7054
Random,high_latency_tolerance,0.973879179331307,31.5562481118295,29.249917775909093,10528
Random,low_latency,0.8980163745260729,26.699456014945426,20.198947640431815,18199
Random,ultra_low_latency,0.445846328324355,17.2767804118833,9.522766774849947,7054
