request_idx,time,position_x,position_y,compute_demand,max_latency,action,reward,latency,success,used_cloud
0,0.4692680899768591,42.79519740568645,50.602771193276624,18.158425631014783,20,ACN_0,0.47517358256489406,5.248264174351059,True,False
1,0.5273332926189317,62.31719688531316,24.634504504903358,20.0,25,ACN_0,0.5440142944527402,4.559857055472598,True,False
2,0.6775678213462704,69.64544072992094,23.505623002470678,20.0,25,ACN_0,0.6159685588660628,3.8403144113393717,True,False
3,2.643255102120107,59.51184265127047,29.102741060279865,20.0,25,ACN_0,0.6056063722056493,3.9439362779435063,True,False
4,3.584855072227121,17.87707975054901,85.55818574794418,17.547507720514684,35,ACN_0,0.6510346836042047,3.489653163957953,True,False
5,4.318965968136349,49.53533612333944,54.2970797419181,20.0,30,ACN_0,0.578304695243494,4.21695304756506,True,False
6,4.4116214270894645,19.59828624191452,4.522728891053807,8.346651043346577,30,ACN_0,0.5711865193080103,4.288134806919896,True,False
7,5.2953267900976115,14.833147295832006,0.0,20.0,15,ACN_0,0.4725603786578526,5.274396213421474,True,False
8,5.5168662306034975,52.77414850670202,96.74742734783938,17.68925116484314,20,ACN_0,0.10661454438048379,8.933854556195161,True,False
9,7.9814959602226825,51.54541006956682,92.89908847950883,12.85001618652154,35,ACN_0,0.197843541611598,8.02156458388402,True,False
10,10.163747872624198,56.41022773834576,96.87706579898854,9.892521882670145,30,ACN_0,0.22008299695971845,7.7991700304028155,True,False
11,11.403910671617918,57.16267312889873,96.30995954225656,15.382842529025758,30,ACN_0,0.6303938102444876,3.696061897555124,True,False
12,11.690649494601217,53.12020511443279,93.80117432433389,20.0,25,ACN_0,0.5798285736232258,4.201714263767741,True,False
13,12.30043867618938,22.82554595070476,36.35330262846368,16.838935603880245,20,ACN_0,0.5013860385554205,4.986139614445795,True,False
14,12.683169392607699,23.152730069932947,61.03206150191697,16.33254124679059,40,ACN_0,0.3572260406251213,6.427739593748787,True,False
15,12.863080879725635,20.97713608499032,100.0,7.279038323785359,40,ACN_0,0.2343160191917405,7.656839808082594,True,False
16,13.25346468260711,45.83505130686473,52.08648957284065,14.91652137969762,30,ACN_0,0.40675279172419376,5.932472082758062,True,False
17,13.41373547042713,45.51316105285989,53.811001248064294,20.0,20,ACN_0,0.40497952823988126,5.950204717601188,True,False
18,13.570266331412599,48.9452760277563,98.56504541106007,20.0,40,ACN_0,0.7407136839124397,2.592863160875602,True,False
19,13.847549247382071,48.718262751322115,99.64972904187178,20.0,30,ACN_0,0.6405049364442585,3.5949506355574146,True,False
20,14.053981353989627,40.96494559599145,99.99254391590192,11.609008097146196,40,ACN_0,0.22347810638864374,7.765218936113562,True,False
21,16.814325171793936,39.18122046715048,100.0,16.023569705718582,30,ACN_0,0.5471393745849535,4.528606254150464,True,False
22,17.09120221723184,9.310276780589922,89.72157579533267,20.0,30,ACN_0,0.520622292613041,4.793777073869589,True,False
23,18.296368500045883,13.913610359155278,88.58796351758586,19.28099667974235,25,ACN_0,0.36094257295809995,6.390574270419,True,False
24,21.112005734621093,14.666905576571683,88.50938881832363,20.0,25,ACN_0,0.41613590283886004,5.838640971611399,True,False
25,22.388333929699836,26.03363136665909,89.24426207060971,16.42150908218542,40,ACN_0,0.6692344305477205,3.3076556945227944,True,False
26,24.614389140948358,39.7057421619678,89.71308922136944,17.815503064942526,40,ACN_0,0.47522608128373567,5.247739187162643,True,False
27,25.46303103563324,42.740620709810926,87.96858330750568,20.0,25,ACN_0,0.6539079531840113,3.4609204681598875,True,False
28,28.863873051755295,38.5066521194689,80.39434718407637,16.610930071182782,20,ACN_0,0.5950787864282461,4.049212135717538,True,False
29,29.36589003048248,32.7680522553439,87.34236132480932,6.923500390839532,30,ACN_0,0.49674581986517174,5.032541801348282,True,False
