request_idx,time,position_x,position_y,compute_demand,max_latency,action,reward,latency,success,used_cloud
0,0.4692680899768591,42.79519740568645,50.602771193276624,18.158425631014783,20,DCN_3,0.13540723876204974,8.645927612379502,True,False
1,0.5273332926189317,62.31719688531316,24.634504504903358,20.0,25,ACN_0,0.28180774959916943,7.1819225040083055,True,False
2,0.6775678213462704,69.64544072992094,23.505623002470678,20.0,25,ACN_0,-0.07647332277225916,10.76473322772259,True,False
3,2.643255102120107,59.51184265127047,29.102741060279865,20.0,25,DCN_11,0.013667275519459676,9.863327244805403,True,False
4,3.584855072227121,17.87707975054901,85.55818574794418,17.547507720514684,35,DCN_3,0.2888730681706557,7.111269318293442,True,False
5,4.318965968136349,49.53533612333944,54.2970797419181,20.0,30,ACN_0,0.5478591111674103,4.521408888325897,True,False
6,4.4116214270894645,19.59828624191452,4.522728891053807,8.346651043346577,30,ACN_0,0.5156930087087457,4.843069912912543,True,False
7,5.2953267900976115,14.833147295832006,0.0,20.0,15,ACN_0,0.5633674367906158,4.366325632093841,True,False
8,5.5168662306034975,52.77414850670202,96.74742734783938,17.68925116484314,20,ACN_0,0.6036212593803689,3.96378740619631,True,False
9,7.9814959602226825,51.54541006956682,92.89908847950883,12.85001618652154,35,ACN_0,0.668170814442375,3.3182918555762493,True,False
10,10.163747872624198,56.41022773834576,96.87706579898854,9.892521882670145,30,ACN_0,0.5131083648865935,4.8689163511340645,True,False
11,11.403910671617918,57.16267312889873,96.30995954225656,15.382842529025758,30,ACN_0,0.6837480552040727,3.1625194479592724,True,False
12,11.690649494601217,53.12020511443279,93.80117432433389,20.0,25,ACN_0,0.6441545577151571,3.558454422848429,True,False
13,12.30043867618938,22.82554595070476,36.35330262846368,16.838935603880245,20,ACN_0,0.605864241799118,3.9413575820088194,True,False
14,12.683169392607699,23.152730069932947,61.03206150191697,16.33254124679059,40,ACN_0,0.5541646971604619,4.458353028395381,True,False
15,12.863080879725635,20.97713608499032,100.0,7.279038323785359,40,ACN_0,0.551084769687884,4.48915230312116,True,False
16,13.25346468260711,45.83505130686473,52.08648957284065,14.91652137969762,30,ACN_0,0.5607548790302457,4.392451209697542,True,False
17,13.41373547042713,45.51316105285989,53.811001248064294,20.0,20,ACN_0,0.6509391910679896,3.4906080893201032,True,False
18,13.570266331412599,48.9452760277563,98.56504541106007,20.0,40,ACN_0,0.634431997494596,3.655680025054039,True,False
19,13.847549247382071,48.718262751322115,99.64972904187178,20.0,30,ACN_0,0.5194845380886519,4.80515461911348,True,False
20,14.053981353989627,40.96494559599145,99.99254391590192,11.609008097146196,40,ACN_0,0.6968598341998566,3.0314016580014327,True,False
21,16.814325171793936,39.18122046715048,100.0,16.023569705718582,30,ACN_0,0.567290469932739,4.32709530067261,True,False
22,17.09120221723184,9.310276780589922,89.72157579533267,20.0,30,ACN_0,0.6628751948395649,3.3712480516043506,True,False
23,18.296368500045883,13.913610359155278,88.58796351758586,19.28099667974235,25,ACN_0,0.7765380230356738,2.234619769643263,True,False
24,21.112005734621093,14.666905576571683,88.50938881832363,20.0,25,ACN_0,0.5515046318111925,4.484953681888075,True,False
25,22.388333929699836,26.03363136665909,89.24426207060971,16.42150908218542,40,ACN_0,0.5957923333339123,4.042076666660876,True,False
26,24.614389140948358,39.7057421619678,89.71308922136944,17.815503064942526,40,ACN_0,0.6533895455159189,3.4661045448408108,True,False
27,25.46303103563324,42.740620709810926,87.96858330750568,20.0,25,ACN_0,0.6566720698940747,3.433279301059253,True,False
28,28.863873051755295,38.5066521194689,80.39434718407637,16.610930071182782,20,ACN_0,0.636772500672202,3.6322749932779796,True,False
29,29.36589003048248,32.7680522553439,87.34236132480932,6.923500390839532,30,ACN_0,0.7272909570809349,2.7270904291906497,True,False
30,29.512791932974633,47.59446527967795,68.07790146849501,5.3456981677280435,30,ACN_0,0.1627120507941885,8.372879492058114,True,False
31,29.597907849739332,39.79167991749161,78.07964191402553,10.889643582049132,35,ACN_0,0.6189818851869171,3.8101811481308285,True,False
32,29.935538510053856,59.08332605690107,3.050024993904943,14.056136268421133,15,ACN_0,0.23033205377798482,7.6966794622201515,True,False
33,30.67419209833287,41.24189313347582,52.345437861086616,20.0,40,ACN_0,0.6461612188573869,3.538387811426132,True,False
34,30.82310181054274,36.95414870517032,56.54546474419876,20.0,15,ACN_0,0.29302268883912175,7.069773111608782,True,False
35,30.883057351471443,35.35737331609643,55.52238221681082,20.0,15,ACN_0,0.37646852241924256,6.2353147758075735,True,False
36,32.22207475634667,55.43540525114007,61.17207462343522,7.807775790311039,30,ACN_0,0.7357072746715325,2.6429272532846744,True,False
