Model,Success Rate,Avg Reward per Request,Avg Latency (ms),Cloud Usage (%),Resource Utilization (%),Avg Processing Time (ms)
GNN,1.0,0.7189327566428251,5.754022625380549,5.494256630550588,1997.4353454949608,6.477266465252296e-05
GNN+LSTM(3),1.0,0.42938445724856467,6.04462172761187,10.962514413241793,1998.185060233029,8.669330768111743e-05
GNN+LSTM(5),1.0,0.48702045001882704,5.9060794700145385,11.759088018777916,1997.5853391933222,8.67833032847287e-05
GNN+LSTM(10),1.0,0.4792836937260679,5.9251733340245885,11.577410014941195,1997.2404337463583,8.58998722212606e-05
Random,1.0,0.31947249200846217,6.2751902977386536,12.10646771172585,1997.5437713954218,2.425192116789709e-07
