Model,Category,Success_Rate,Avg_Latency_All,Avg_Latency_Success,Count
GNN,high_latency_tolerance,0.9868808681092767,21.557745968758397,21.121874692942416,47183
GNN,low_latency,0.8661655391297085,21.764532265907654,18.380404341969513,119730
GNN,ultra_low_latency,0.7816091954022989,15.989614254562108,13.92989800707747,72471
GNN+LSTM(10),high_latency_tolerance,0.9867748977385923,21.283173759158075,20.839843315878245,47183
GNN+LSTM(10),low_latency,0.868479077925332,21.5413910316251,18.225804783602474,119730
GNN+LSTM(10),ultra_low_latency,0.8038801727587587,15.256708193146377,13.214856743733923,72471
GNN+LSTM(20),high_latency_tolerance,0.9866689273679079,21.343170653023336,20.896852987040337,47183
GNN+LSTM(20),low_latency,0.868763050196275,21.713216123684223,18.402967298222922,119730
GNN+LSTM(20),ultra_low_latency,0.7864249147935036,15.571007018130807,13.425348472149144,72471
GNN+LSTM(3),high_latency_tolerance,0.9868384799610029,21.412515015973913,20.972149802976233,47183
GNN+LSTM(3),low_latency,0.8675937526100392,21.778881247429652,18.471737406701106,119730
GNN+LSTM(3),ultra_low_latency,0.7843275241130935,15.811815692425514,13.6764457219709,72471
GNN+LSTM(30),high_latency_tolerance,0.9874107199626985,21.49249018031343,21.072725036301062,47183
GNN+LSTM(30),low_latency,0.8704835880731646,21.6501440502331,18.380500644694816,119730
GNN+LSTM(30),ultra_low_latency,0.7603455175173518,16.045134272777474,13.674252622203669,72471
GNN+LSTM(5),high_latency_tolerance,0.9877074370006146,21.429695621317975,21.02227737719479,47183
GNN+LSTM(5),low_latency,0.8694980372504802,21.682854267451283,18.404875126926946,119730
GNN+LSTM(5),ultra_low_latency,0.7712326309834279,16.143656744945442,13.962538714285843,72471
GNN+Trans(10),high_latency_tolerance,0.986986838479961,21.391586318293314,20.953726970968255,47183
GNN+Trans(10),low_latency,0.8675018792282636,21.742212532094285,18.427837258033197,119730
GNN+Trans(10),ultra_low_latency,0.7848794690289909,15.735715292486287,13.581015104896528,72471
GNN+Trans(20),high_latency_tolerance,0.9866689273679079,21.399153542342475,20.95245002122215,47183
GNN+Trans(20),low_latency,0.8638102397060051,21.825679510101224,18.430278206015608,119730
GNN+Trans(20),ultra_low_latency,0.8068054808130148,15.367702718887472,13.409101424331405,72471
GNN+Trans(3),high_latency_tolerance,0.9874531081109722,21.377708744728384,20.95703789762469,47183
GNN+Trans(3),low_latency,0.8692474734820012,21.742807896401256,18.47397769788969,119730
GNN+Trans(3),ultra_low_latency,0.7895434035683239,15.698988022127521,13.572512477121794,72471
GNN+Trans(30),high_latency_tolerance,0.9872411673696034,21.420749711254903,20.99515552271628,47183
GNN+Trans(30),low_latency,0.8687045853169632,21.606054414935024,18.303009230565326,119730
GNN+Trans(30),ultra_low_latency,0.7874322142650163,15.85928875945401,13.79367305094756,72471
GNN+Trans(5),high_latency_tolerance,0.987474302185109,21.363327262807275,20.941849528671153,47183
GNN+Trans(5),low_latency,0.8680948801469974,21.733186116228328,18.437036293925622,119730
GNN+Trans(5),ultra_low_latency,0.7942487339763492,15.608241145817134,13.505236077764133,72471
