req_id,timestamp,position,compute_demand,max_latency,process_time,allocations,home_room,target_room,type,completed,total_latency,is_success,action,reward
REQ_2_a,0.02694581823016358,"(44.22501504849771, 70.59300350596085)",20.0,20,10.683402159741714,{'DCN_14': 20.0},DCN_1,DCN_14,adas,False,3.9200435349733644,True,DCN_14,1.215991293005327
REQ_3_i,0.41561282632953306,"(42.56343522252159, 72.7891544584851)",15.26024168680478,35,17.044394815748507,{'DCN_7': 15.26024168680478},ACN_0,DCN_7,infotainment,False,4.406894502653358,True,DCN_7,1.1186210994693284
REQ_4_i,0.4304269966069524,"(36.71649408872819, 34.23522684369438)",20.0,40,25.982042880877344,{'DCN_16': 20.0},ACN_0,DCN_16,infotainment,False,4.24958634453021,True,DCN_16,1.150082731093958
REQ_5_i,0.46253081688380004,"(48.56234104766206, 24.790181985030635)",10.212816789525416,35,21.39934330629845,{'ACN_0': 10.212816789525416},ACN_0,ACN_0,infotainment,False,2.8160330719319733,True,ACN_0,1.4367933856136053
REQ_6_a,0.49303176247989094,"(52.661350619741754, 25.06034523807859)",20.0,20,9.685244922329499,{'ACN_0': 20.0},ACN_0,ACN_0,adas,False,3.6147161743062166,True,ACN_0,1.2770567651387568
REQ_7_a,0.6456047710277784,"(66.68272002864003, 25.864774973987004)",29.94948895580359,20,9.063831251467182,{'ACN_0': 29.94948895580359},DCN_10,ACN_0,adas,False,5.654187002387136,True,ACN_0,0.8691625995225727
REQ_8_s,0.9774827256943703,"(70.65459898493705, 49.633436433925304)",20.0,25,2.0571798991223766,{'ACN_0': 20.0},ACN_1,ACN_0,safety-critical,False,4.352563653291369,True,ACN_0,1.129487269341726
REQ_9_s,1.0691364583330087,"(30.56338600256897, 43.07995363590973)",20.0,20,1.9852400558784693,{'ACN_0': 20.0},ACN_0,ACN_0,safety-critical,False,3.6621359738939434,True,ACN_0,1.2675728052212114
REQ_10_i,1.0958193501391442,"(27.552640599493238, 41.94322314695817)",17.408713571930697,30,18.284164687799315,{'ACN_0': 17.408713571930697},ACN_0,ACN_0,infotainment,False,3.329202149065506,True,ACN_0,1.3341595701868987
REQ_11_s,1.1031118393430084,"(25.89366177420603, 43.3443280365791)",20.0,20,2.047486720030797,{'ACN_0': 20.0},ACN_0,ACN_0,safety-critical,False,3.99180226526288,True,ACN_0,1.201639546947424
REQ_12_s,1.1474558428270258,"(59.80432565259864, 51.46930616678676)",23.190222090382825,25,2.035551987516918,{'ACN_0': 23.190222090382825},ACN_0,ACN_0,safety-critical,False,3.176341397192148,True,ACN_0,1.3647317205615703
REQ_13_a,1.4814430227127484,"(12.39853457890786, 47.214197743211805)",20.0,30,8.69484548286182,{'ACN_0': 20.0},ACN_0,ACN_0,adas,False,5.132385886250265,True,ACN_0,0.9735228227499468
REQ_14_i,2.0059667624390927,"(36.22996441338844, 73.812807073374)",20.0,40,21.24523094330378,{'ACN_0': 20.0},DCN_3,ACN_0,infotainment,False,3.695233237789727,True,ACN_0,1.2609533524420544
REQ_15_a,2.049705847311525,"(45.84012085057784, 90.41631799580763)",20.0,25,10.770104457404994,{'ACN_0': 20.0},ACN_0,ACN_0,adas,False,4.983613428424326,True,ACN_0,1.0032773143151346
REQ_16_a,2.084833328364533,"(38.80909031104725, 95.56020904253371)",20.0,25,8.885542563294637,{'ACN_0': 20.0},ACN_0,ACN_0,adas,False,5.701344091859733,True,ACN_0,0.8597311816280533
REQ_17_i,2.252719400450506,"(88.38522057718073, 4.59687245519973)",19.872487320606822,30,21.104708731076578,{'ACN_0': 19.872487320606822},ACN_1,ACN_0,infotainment,False,9.026723215086054,True,ACN_0,0.19465535698278913
REQ_18_s,2.319068541983489,"(28.515464655194066, 48.673124617462385)",23.02788022307559,20,1.9591268216283868,{'ACN_0': 23.02788022307559},ACN_0,ACN_0,safety-critical,False,3.876890205539779,True,ACN_0,1.2246219588920442
REQ_19_a,2.3987971941317996,"(35.16172381819749, 50.512146890753854)",33.124673200439986,30,10.243897010409924,{'ACN_0': 33.124673200439986},ACN_0,ACN_0,adas,False,4.8735176251662295,True,ACN_0,1.025296474966754
REQ_20_i,2.688689699217826,"(50.06025231560598, 39.26896236260821)",20.0,35,21.807975439028997,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,3.8458754753543016,True,ACN_0,1.2308249049291398
REQ_21_i,2.6954961046900245,"(31.920223430976986, 63.005171452473405)",10.092640396677627,35,15.992921955731424,{'ACN_0': 10.092640396677627},ACN_0,ACN_0,infotainment,False,3.201338409300878,True,ACN_0,1.3597323181398244
REQ_22_i,2.859416660959117,"(28.990398389768853, 73.84497892621648)",20.0,40,23.74984332958144,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,4.652026486516235,True,ACN_0,1.0695947026967532
REQ_23_i,3.1152599455953314,"(25.873788247096364, 64.43805971002219)",20.0,30,25.02502185531924,{'ACN_0': 20.0},DCN_4,ACN_0,infotainment,False,3.71651357728239,True,ACN_0,1.256697284543522
REQ_24_a,3.199573811833368,"(31.682319291843925, 56.694116096759714)",20.0,25,9.978704007370961,{'ACN_0': 20.0},ACN_0,ACN_0,adas,False,3.8667267151856146,True,ACN_0,1.226654656962877
