request_idx,reward,latency,processing_time,success
0,0.3675964677412243,5.824035322587757,5.1641464233398436e-05,1.0
1,0.3201754595322613,6.298245404677387,3.848075866699219e-05,1.0
2,0.4373423703512508,5.626576296487491,2.7060508728027344e-05,1.0
3,0.36594884757624274,6.340511524237572,2.574920654296875e-05,1.0
4,0.5012330549231219,4.987669450768781,0.004097795486450196,1.0
5,0.6018851623248904,3.9811483767510962,0.0037183523178100585,1.0
6,0.48153251071736614,5.184674892826338,0.003734183311462402,1.0
7,0.5527420613105276,4.472579386894724,0.0038148164749145508,1.0
8,0.5278956155876872,4.721043844123128,0.0037442445755004883,1.0
9,0.5221937096254429,4.77806290374557,0.003914928436279297,1.0
10,0.5879631028189994,4.120368971810005,0.004182672500610352,1.0
11,0.5910803129179698,4.089196870820301,0.004089093208312989,1.0
12,0.5124070054629334,4.875929945370666,0.0043501615524291996,1.0
13,0.5118338673599834,4.881661326400166,0.004222297668457031,1.0
14,0.518894852356212,4.811051476437879,0.004265213012695312,1.0
15,0.5381017971737575,4.618982028262424,0.004294061660766601,1.0
16,0.5194419825415014,4.8055801745849855,0.00401153564453125,1.0
17,0.5602963057225855,4.397036942774145,0.003876137733459473,1.0
18,0.5288807648463344,4.711192351536655,0.003942799568176269,1.0
19,0.5427552144364258,4.572447855635742,0.0037286758422851564,1.0
20,0.5702279947531054,4.2977200524689465,0.003857851028442383,1.0
21,0.5431308283102254,4.568691716897746,0.0038358211517333985,1.0
22,0.5230749230405076,4.769250769594924,0.003911709785461426,1.0
23,0.5267174981400796,4.732825018599203,0.0038398027420043944,1.0
24,0.5438881384482609,4.561118615517391,0.0039492368698120115,1.0
25,0.5460343280479166,4.539656719520834,0.004023218154907226,1.0
26,0.571000197663359,4.28999802336641,0.003982162475585938,1.0
27,0.4708899442716863,5.291100557283137,0.0041303873062133786,1.0
28,0.5805233725444582,4.194766274555417,0.004140138626098633,1.0
29,0.360043617683593,5.39956382316407,0.004151201248168946,1.0
30,0.4373829838137392,5.126170161862607,0.004152679443359375,1.0
