request_idx,reward,latency,processing_time,success
0,-0.06605352343242116,6.866351782450399,4.508495330810547e-05,1.0
1,0.1303358463248812,6.445735726678542,4.363059997558594e-05,1.0
2,0.5133596932080138,6.112535465994926,2.987384796142578e-05,1.0
3,-0.4650125639456107,7.226188169493561,3.0493736267089845e-05,1.0
4,0.9648139228128076,5.1841943956753935,0.004427194595336914,1.0
5,0.998913771403231,5.115828568031937,0.0039032936096191407,1.0
6,1.2134606645739077,4.686690450250429,0.003829765319824219,1.0
7,1.178241987827638,4.756741742881771,0.0038155317306518555,1.0
8,0.9320563898272856,5.249353173754448,0.003843855857849121,1.0
9,1.3491277508065385,4.415035342613466,0.0038167715072631838,1.0
10,0.8310609980664445,5.451274303820457,0.0038138866424560548,1.0
11,1.349769265174364,4.413666753275108,0.0038824558258056642,1.0
12,1.049462786261809,5.014362294381704,0.0038467884063720704,1.0
13,1.055681393723619,5.001922034177968,0.003866147994995117,1.0
14,1.0933954787959894,4.926483901647928,0.0038051843643188477,1.0
15,1.23904450557623,4.635150792079267,0.003849339485168457,1.0
16,1.0532353691801641,5.00669056198777,0.0038211584091186524,1.0
17,1.0554172969085107,5.002344881066574,0.0038372039794921874,1.0
18,1.3084521779919942,4.496280813661454,0.0037908315658569335,1.0
19,1.4070607551119751,4.299073086486815,0.003844428062438965,1.0
20,1.347391498540034,4.418402712522781,0.0038643836975097655,1.0
21,1.0076684855057754,5.097865685031119,0.0038239479064941405,1.0
22,1.0937808373676847,4.925691658763034,0.003856348991394043,1.0
23,1.034747219532382,5.043785052788516,0.0038660049438476564,1.0
24,1.1522336891012108,4.808750329876033,0.0038012027740478515,1.0
25,1.1564651074279397,4.800275691189045,0.003954958915710449,1.0
26,1.216267297251838,4.680712229904667,0.003828763961791992,1.0
27,1.0699904522525734,4.973255732886615,0.0038271665573120115,1.0
28,0.854862067720976,5.403509017996721,0.003838062286376953,1.0
29,0.7383669154586456,5.636537702765262,0.0038147926330566405,1.0
30,1.2309506936408348,4.651336346938984,0.0038208961486816406,1.0
31,0.6872355846082467,5.7387677283223635,0.003855991363525391,1.0
32,0.8500316052248078,5.4131481491218505,0.003847503662109375,1.0
33,1.3443714397014594,4.42444904265168,0.003830885887145996,1.0
34,1.2311757936376257,4.650816181881094,0.003858017921447754,1.0
35,1.1495573811447204,4.814083538671992,0.0038332223892211916,1.0
36,1.2533397380942903,4.606503113019826,0.0038191556930541994,1.0
37,1.0391064424282725,5.034955239911162,0.0037975549697875977,1.0
38,1.0310835107721283,5.051012252856903,0.0038755178451538087,1.0
39,1.099722559410365,4.913747044961131,0.003818202018737793,1.0
40,1.3341015776647391,4.444977817814691,0.00381929874420166,1.0
41,1.4464470202987385,4.220287475831631,0.003795027732849121,1.0
42,1.2925421823634038,4.528100783212014,0.0038425683975219726,1.0
43,1.356311104912286,4.4005456958266524,0.00382537841796875,1.0
44,1.0924705601978633,4.928240532656627,0.0038843154907226562,1.0
45,1.3851043559191527,4.342938490366705,0.003840184211730957,1.0
46,1.3394869991811433,4.434151451667855,0.003827071189880371,1.0
47,1.2330800622084257,4.646969451377,0.0038211822509765627,1.0
48,0.8583602249506714,5.3964235291035205,0.0038360118865966796,1.0
49,1.0677855897072628,4.9775436226473975,0.0038086414337158204,1.0
50,1.2570967514050257,4.598932679096735,0.003813624382019043,1.0
51,0.6532233103535647,5.80670403275944,0.0038139820098876953,1.0
52,1.5571956804132576,3.998718937282697,0.0037954092025756837,1.0
53,0.9370627114282769,5.2390064678885455,0.0037833690643310548,1.0
54,1.6555299941450294,3.80205614061489,0.003830838203430176,1.0
55,0.9876105638394884,5.137916884570738,0.00384063720703125,1.0
56,1.3956282541938627,4.321868575347704,0.003800773620605469,1.0
57,1.0016771133334161,5.109757835408356,0.0037969350814819336,1.0
58,1.247270918900282,4.6185669165729175,0.0037892818450927734,1.0
59,0.9546394674531191,5.203837667164164,0.0037865400314331054,1.0
60,0.9301619091333704,5.252803928040723,0.0037696361541748047,1.0
61,1.3271297029096762,4.458885307013476,0.0037535429000854492,1.0
62,1.175691286289433,4.761775586009548,0.0038202762603759765,1.0
63,1.294138970950342,4.524877031801717,0.0037726163864135742,1.0
64,1.3792856292849671,4.354582650611279,0.003819775581359863,1.0
65,1.1245178307747987,4.864136567546165,0.0038701772689819338,1.0
66,1.4357972225572992,4.241564964001374,0.003814291954040527,1.0
67,0.913926562715926,5.28531869049892,0.003814244270324707,1.0
68,0.908978072983967,5.2952198760209575,0.003824949264526367,1.0
69,1.3461452613629927,4.420866325434362,0.0038395166397094727,1.0
70,1.3334848706837967,4.446185434388827,0.003808283805847168,1.0
71,1.0022001231208237,5.108763076773101,0.003750514984130859,1.0
72,1.2229628870568783,4.667239725763018,0.003755474090576172,1.0
73,1.6666721861229825,3.779823076642475,0.003804659843444824,1.0
74,1.0897461789014309,4.933672615715581,0.003806757926940918,1.0
75,1.5929667963617102,3.927235401914114,0.003727245330810547,1.0
76,0.9893654619091304,5.134442538120727,0.0037644147872924806,1.0
77,1.39998456636974,4.313204662910079,0.003759884834289551,1.0
78,1.4118364196061874,4.28950232319842,0.003761434555053711,1.0
79,1.1491701448633644,4.814844470600082,0.003744983673095703,1.0
80,1.1075059743616924,4.898201765962588,0.003746175765991211,1.0
81,1.6057460443637346,3.9017142200421766,0.003724527359008789,1.0
82,1.5554554231839937,4.002297459731845,0.0038080930709838865,1.0
83,1.1868496549879075,4.73951760895592,0.003916597366333008,1.0
84,1.4505524027612267,4.212098912281286,0.0038502693176269533,1.0
85,1.0118082930406584,5.0895890375472375,0.003800845146179199,1.0
86,1.3485894373658174,4.4160114278341265,0.0037583827972412108,1.0
