request_idx,reward,latency_all,latency_success,processing_time,success
30,0.8175502776744266,13.783228457183677,13.783228457183677,0.00639427900314331,1.0
31,0.8351848213948433,13.302097154503514,13.302097154503514,0.00639801025390625,1.0
32,0.8331568815018991,12.99990147870567,12.99990147870567,0.006385767459869384,1.0
33,0.8380216177187941,13.45871402616965,13.45871402616965,0.006389009952545166,1.0
34,0.835936700363181,12.642495633715441,12.642495633715441,0.00630561113357544,1.0
35,0.8646020919446029,11.9342294489838,11.9342294489838,0.006388163566589356,1.0
36,0.8290117201807421,11.787104342717305,11.787104342717305,0.006392538547515869,1.0
37,0.826397643969368,12.707773681049868,12.707773681049868,0.006423580646514893,1.0
38,0.7681455846280129,14.74833932284858,14.74833932284858,0.0063143610954284664,1.0
39,0.8165054069604221,13.979298947213243,13.979298947213243,0.006328427791595459,1.0
40,0.830599292189736,12.102233501379553,12.102233501379553,0.0064722180366516115,1.0
41,0.838266630094956,11.337494776132198,11.337494776132198,0.006388378143310547,1.0
42,0.8192555286662031,14.011158541282565,14.011158541282565,0.0064208745956420895,1.0
43,0.7983476133567107,14.269904634874473,13.92949505578361,0.006452345848083496,0.95
44,0.7916521422704331,13.226683956404244,13.226683956404244,0.006341338157653809,1.0
45,0.801895769805455,15.541193688296413,15.541193688296413,0.006382870674133301,1.0
46,0.7964156428688176,15.060619030153713,14.606472564655856,0.006312370300292969,0.95
47,0.8071767752061628,15.662305142438143,14.736530155828596,0.006275975704193115,0.95
48,0.734135116553366,17.463177398631792,16.14679969326711,0.0063347935676574705,0.95
49,0.7662070234013723,16.440627410090947,16.234563620332633,0.006440579891204834,0.95
50,0.8055756542101375,14.544313686993622,14.069556533706981,0.006388354301452637,0.95
51,0.780937299572922,14.886377277564387,14.47437444678628,0.006334173679351807,0.95
52,0.7529218980106626,17.033903079899027,16.841967682609347,0.006388807296752929,0.95
53,0.7693102913974431,16.67407091813918,16.67407091813918,0.006356453895568848,1.0
54,0.7511187165085441,16.217100196883504,16.217100196883504,0.006366991996765136,1.0
55,0.7765004960765302,16.417182686995183,16.11262411240486,0.006384658813476563,0.95
56,0.7657615114157165,15.580934513774617,15.580934513774617,0.006292867660522461,1.0
57,0.7568212479833136,15.533314561767208,15.533314561767208,0.006334865093231201,1.0
58,0.7703855925300919,15.775498275271948,15.488879923200972,0.006384634971618652,0.95
59,0.8124659915712968,14.784038051547848,14.35709748975379,0.006398308277130127,0.95
60,0.7868298066189583,15.567244480611413,15.237736289559372,0.006420862674713135,0.95
61,0.7256295209965875,15.827998485771158,15.827998485771158,0.006358122825622559,1.0
62,0.7558304977069342,18.7342267258478,17.82977116445666,0.006410002708435059,0.9
63,0.7694882390074137,16.636743927201668,16.30349011027485,0.006363976001739502,0.95
64,0.8215622396463707,14.701994117838813,14.392878769250588,0.006391096115112305,0.95
65,0.8090103900629902,15.40626531401684,15.103343026613796,0.006340014934539795,0.95
66,0.8037864199362008,16.079217131747374,15.380979405626128,0.006399309635162354,0.9
67,0.741088669208946,17.062745407533736,15.410856550503297,0.006379413604736328,0.9
68,0.7684064651152216,15.690871191592999,15.690871191592999,0.006441736221313476,1.0
69,0.7602242966960681,16.341465131860936,15.412539913740007,0.0063784122467041016,0.95
70,0.7866738143510488,17.292514621911405,17.292514621911405,0.006281459331512451,1.0
71,0.7816746595887107,16.593709319504725,16.265633750613837,0.006338667869567871,0.95
72,0.771057936059107,15.663936506750181,15.663936506750181,0.00633784532546997,1.0
73,0.7451844684702061,18.049436401483298,16.023952824417183,0.006352031230926513,0.85
74,0.7620649991020928,17.270574075961328,16.404055833111162,0.006396150588989258,0.95
75,0.7608044100677811,15.24352019106368,15.24352019106368,0.006388533115386963,1.0
76,0.7590490666437459,15.514802811590133,15.514802811590133,0.00642240047454834,1.0
77,0.7807249680059856,16.502327397001313,16.502327397001313,0.00641484260559082,1.0
78,0.7906255174539045,17.05843267266524,16.504874098932635,0.006366240978240967,0.9
79,0.8136190717996185,15.316747691901938,15.316747691901938,0.00636073350906372,1.0
80,0.8153984041807787,14.538369529847767,14.538369529847767,0.006366431713104248,1.0
81,0.8024950737093045,14.441378626315409,13.001885244216442,0.0063691377639770504,0.9
82,0.7677772922241708,15.621095196846008,14.747713235826101,0.006408393383026123,0.9
83,0.7939611801874448,13.519799150973947,13.140302350183681,0.00639495849609375,0.95
84,0.8235747931812989,13.8105670608438,13.436059381345322,0.006468367576599121,0.95
85,0.7985350418507519,13.383094093873726,12.994544915616164,0.006471812725067139,0.95
86,0.8113625625622614,13.879849935538967,13.438852711618281,0.006402051448822022,0.95
87,0.7235613786240223,18.578183627909226,17.874107616415717,0.006377017498016358,0.95
88,0.7504027938619972,14.704563312826163,14.704563312826163,0.006512296199798584,1.0
89,0.7589658623917854,16.90628700447536,15.681134928111742,0.0063681364059448246,0.95
90,0.7802238141908504,15.607517970758675,15.111234561745604,0.006391775608062744,0.95
91,0.793494068267312,12.919838297682535,12.004805039686763,0.00639716386795044,0.95
92,0.7327271174942316,15.927227810474259,15.688682689394875,0.006328701972961426,0.95
93,0.7784380420958658,14.707075853196827,14.707075853196827,0.00638129711151123,1.0
94,0.7889124525262681,14.265880396508171,14.265880396508171,0.006418156623840332,1.0
95,0.764165334173069,18.054477474619766,17.739972801601166,0.006402349472045899,0.95
96,0.759466991530134,18.021828735561094,18.021828735561094,0.006373178958892822,1.0
97,0.7492390576094814,17.35502202868357,16.98945346993977,0.00642939805984497,0.95
98,0.7586236346671182,16.40299291125556,16.40299291125556,0.006383073329925537,1.0
99,0.7740495872825207,14.91468938743218,14.013228866191207,0.006393826007843018,0.95
100,0.7584304195695459,17.246131717444904,16.92477216021184,0.006380724906921387,0.95
101,0.8235923119268987,15.755227765259676,15.486528986807143,0.006341588497161865,0.95
102,0.7624264878735978,15.738715651938213,15.435135671021792,0.00632094144821167,0.95
103,0.750862215409679,15.77655079288173,15.027565519201094,0.006369936466217041,0.9
104,0.8086541317943334,12.810015201818171,12.810015201818171,0.006431078910827637,1.0
105,0.7969155435725994,14.460528973063308,14.460528973063308,0.00642014741897583,1.0
106,0.7804699833158775,17.011136419486153,16.800323573990465,0.006332290172576904,0.95
107,0.7772159771879904,16.89621198613957,16.640187535669526,0.0064127564430236815,0.95
108,0.8208782283835117,14.561533547897483,14.561533547897483,0.006419169902801514,1.0
109,0.817870225905056,13.012850302076902,13.012850302076902,0.00642160177230835,1.0
110,0.813241687078329,15.705326510966122,15.218976475591498,0.006362438201904297,0.95
111,0.739220620333468,17.62255807700813,17.482582912932667,0.00642014741897583,0.95
112,0.7724823089365388,14.516448117043387,14.516448117043387,0.006435012817382813,1.0
113,0.8057041841736858,14.094282332185667,14.094282332185667,0.006364750862121582,1.0
114,0.7955795784780413,13.645719960681884,13.645719960681884,0.00641704797744751,1.0
115,0.7676098583355585,13.924632926931551,12.926243745072796,0.006430220603942871,0.9
116,0.8119543260289437,14.863352180798591,14.577157635207252,0.006474113464355469,0.95
117,0.7636625073655866,15.620793905033782,14.699100449099152,0.006509613990783691,0.9
118,0.8040208291227702,12.713789823127033,12.713789823127033,0.006456947326660157,1.0
119,0.8280952326723805,14.781041486962625,14.781041486962625,0.00642768144607544,1.0
120,0.7933954354807438,14.688372667837069,14.328943827288066,0.006439125537872315,0.95
121,0.8040771299194811,15.84838429323688,15.585833553506072,0.00643843412399292,0.95
122,0.7649180465465254,18.052549912041606,17.73585929988613,0.006407546997070313,0.95
123,0.7668646657718216,17.65593317843932,17.65593317843932,0.006456732749938965,1.0
124,0.801350145170062,15.451414150086729,15.069546194078786,0.006485247611999511,0.95
125,0.7919533310738306,15.588618932377642,15.588618932377642,0.006433260440826416,1.0
126,0.7611574656283654,16.44082725313131,14.705060642887933,0.006432342529296875,0.9
127,0.7674271805377144,17.272973813032287,16.974436935510532,0.006504440307617187,0.95
128,0.8203818183490613,14.53411034744928,14.53411034744928,0.006464540958404541,1.0
129,0.8089508455310319,14.163583184377893,14.163583184377893,0.006457889080047607,1.0
130,0.8210639919766972,13.591460841845091,13.226725458012169,0.0064138293266296385,0.95
131,0.7996204361782946,15.173928040265423,15.173928040265423,0.006454670429229736,1.0
132,0.809163064860282,14.443480505233135,14.443480505233135,0.00647735595703125,1.0
133,0.7675985509834631,16.35440352951644,14.718580942224357,0.006452453136444092,0.9
134,0.8270498884644715,12.837443771005018,12.21903904606342,0.00648123025894165,0.95
135,0.7687510849734646,15.095635825645454,15.095635825645454,0.006527853012084961,1.0
136,0.774333213199216,15.04174127362506,15.04174127362506,0.006528139114379883,1.0
137,0.7747969260088126,15.95300269482043,15.95300269482043,0.0064832806587219235,1.0
138,0.7707374753182563,15.330423202949026,14.870912812112277,0.0064999103546142575,0.95
139,0.821557654030193,14.234434296219936,13.889534565146715,0.006511569023132324,0.95
140,0.7984732242326475,12.848824247388588,12.848824247388588,0.006428754329681397,1.0
141,0.836855093058983,11.779286302701825,11.779286302701825,0.00642925500869751,1.0
142,0.8285045799661027,14.710254573922754,14.011082547346586,0.006351196765899658,0.9
143,0.7830515735711959,15.683233332422338,15.683233332422338,0.0062991857528686525,1.0
144,0.8060845977205462,14.404181642352919,14.404181642352919,0.0064046382904052734,1.0
145,0.8123885496402566,14.6287949068582,14.208001889931216,0.006432533264160156,0.95
146,0.7785104650030557,16.154626491493065,16.154626491493065,0.006405258178710937,1.0
147,0.7782460830959843,16.14844583034553,15.926267611897378,0.006476414203643799,0.95
148,0.8257369668474233,15.754593469126183,15.754593469126183,0.006457698345184326,1.0
149,0.7719168011593063,15.96610341517125,15.429925936097762,0.006388115882873535,0.95
150,0.8223474695748653,14.404653604590871,13.912844576866148,0.006452107429504394,0.95
151,0.7772734626589377,14.17600781025483,14.17600781025483,0.006341564655303955,1.0
152,0.8152130909373406,14.977210672579739,14.508433525604259,0.006387662887573242,0.95
153,0.77814831560857,15.059700867627933,14.703876269322187,0.006406641006469727,0.95
154,0.820894774604654,14.496246660140296,13.68498935148267,0.006401848793029785,0.9
155,0.7847899095990061,14.641214488415574,14.301781720820962,0.006465709209442139,0.95
156,0.8093883889383132,14.300348451232036,14.300348451232036,0.0064482450485229496,1.0
157,0.7840665515230594,14.677451717001128,13.957807984603464,0.006413710117340088,0.9
158,0.7907288897244211,15.303726353215614,15.303726353215614,0.006343936920166016,1.0
159,0.7706078526998625,15.029369678050184,15.029369678050184,0.006421184539794922,1.0
160,0.7727992668116297,15.154099565724405,15.154099565724405,0.006308352947235108,1.0
161,0.8678811806970594,13.201769650218974,13.201769650218974,0.006427001953125,1.0
162,0.7926759097791856,14.842208719389083,13.984314351251495,0.006401252746582031,0.95
163,0.7947500417331906,13.321318311477967,13.321318311477967,0.006368982791900635,1.0
164,0.7941432991329863,15.42668484241618,15.10252066670372,0.006441426277160644,0.95
165,0.7475257020991185,18.876197467067044,18.18602989968856,0.006452500820159912,0.95
166,0.7965685960571833,15.72176889037016,15.72176889037016,0.006424534320831299,1.0
167,0.7718090730585884,16.473808435840745,16.473808435840745,0.006443834304809571,1.0
168,0.7872737451729088,17.704826359941134,17.57862842994025,0.00650634765625,0.95
169,0.7606916898261168,15.93482738521845,15.598948659864172,0.006402838230133057,0.95
170,0.7567396318836395,16.498419416050734,15.923022131264437,0.00638505220413208,0.9
171,0.7903411785772654,15.753255591893316,14.190097009256647,0.00640798807144165,0.85
172,0.763816733800893,15.172049738063226,15.172049738063226,0.006458544731140136,1.0
173,0.7659800306646593,14.973977922163428,14.087952265233232,0.006390011310577393,0.95
174,0.7569253775137659,16.60814696213159,15.732872758564433,0.006414628028869629,0.85
175,0.79991403924922,14.433053199093743,14.130367600429032,0.006404066085815429,0.95
176,0.7947822627104912,16.337676674662667,15.389455677019185,0.006346964836120605,0.9
177,0.8681809335509622,13.344958121649778,13.344958121649778,0.006407976150512695,1.0
178,0.8279697133101329,12.887371983055747,11.465808114699213,0.00637592077255249,0.85
179,0.7562128921056639,14.607220248952832,13.627266337340075,0.006435370445251465,0.95
180,0.8063594018966341,14.696928881926592,14.03506227151215,0.006381833553314209,0.9
181,0.7755662838797323,16.78347279518397,16.045408997853343,0.006297576427459717,0.9
182,0.7640098749609657,17.048703293881893,16.76497510693789,0.0064522624015808105,0.95
183,0.7844308392053515,16.027543089970777,15.802168151264407,0.006420207023620605,0.95
184,0.7947115575442346,16.52021224757483,16.259756856289584,0.006361711025238037,0.95
185,0.7973359010089363,16.372137407728594,16.155095947904652,0.006386065483093261,0.95
186,0.7749402615843722,18.62798140659536,18.43285773666466,0.006345593929290771,0.95
187,0.820433808509365,13.433614676572187,12.967436616034323,0.006412982940673828,0.95
188,0.7707625157088933,15.448686241544824,14.835128131392516,0.006342506408691407,0.9
189,0.77032176542952,15.744377091119807,15.24598693220013,0.006434845924377442,0.95
190,0.7479134061890117,17.892817481309486,17.6940831243855,0.006437921524047851,0.95
191,0.7834703755043388,15.74567544723657,15.74567544723657,0.006448066234588623,1.0
192,0.7518288066682105,16.85148647583619,16.85148647583619,0.006403720378875733,1.0
193,0.7654269942923366,17.093804264876105,16.627823112348015,0.006352543830871582,0.95
194,0.8088118668859041,15.88072024428428,15.88072024428428,0.006365883350372315,1.0
195,0.7976107451071993,15.701912004276867,15.358815917995688,0.00633314847946167,0.95
196,0.7904934139036134,15.096046957957066,15.096046957957066,0.006364929676055908,1.0
197,0.8226275364357694,13.763911686116183,13.352620772132822,0.006409990787506104,0.95
198,0.8137262846732478,14.341545131532126,13.448739512804012,0.00645216703414917,0.95
199,0.8332258891351358,13.519918544747693,13.519918544747693,0.006425309181213379,1.0
200,0.8065417644335036,15.23115346207698,15.23115346207698,0.006498706340789795,1.0
201,0.7830803203311357,14.07173744484686,14.07173744484686,0.006471371650695801,1.0
202,0.8333907311597777,12.683363678050512,12.683363678050512,0.006433594226837158,1.0
203,0.7897976135131256,14.606636666458794,14.606636666458794,0.006596851348876953,1.0
