Model,Category,Success_Rate,Avg_Latency_All,Avg_Latency_Success,Count
GNN,high_latency_tolerance,0.9910137661454793,22.120473998895154,21.837225444030008,47072
GNN,low_latency,0.8097679101931446,22.899825455196048,18.097114325657916,120169
GNN,ultra_low_latency,0.7533569099850804,16.803886328192007,13.878250291320171,72388
GNN+LSTM(10),high_latency_tolerance,0.9913324269204623,21.495065071614928,21.2162121523015,47072
GNN+LSTM(10),low_latency,0.8091354675498673,23.15108235312167,18.40129566121145,120169
GNN+LSTM(10),ultra_low_latency,0.7706525943526551,16.301770031501295,13.29484440917221,72388
GNN+LSTM(20),high_latency_tolerance,0.9915448674371176,21.813161432646186,21.54542227436788,47072
GNN+LSTM(20),low_latency,0.810550141883514,23.04772153413377,18.31277053568292,120169
GNN+LSTM(20),ultra_low_latency,0.7537989722053379,16.611159545562224,13.501127554334355,72388
GNN+LSTM(3),high_latency_tolerance,0.9908863018354861,22.072993297734005,21.784187938571066,47072
GNN+LSTM(3),low_latency,0.8100924531285106,23.148920989334442,18.419988039530452,120169
GNN+LSTM(3),ultra_low_latency,0.7365585456152953,17.134790493912856,14.013190844613945,72388
GNN+LSTM(30),high_latency_tolerance,0.9912262066621346,21.434137754101286,21.15288286022696,47072
GNN+LSTM(30),low_latency,0.81074986061297,23.00871507419246,18.265061498391315,120169
GNN+LSTM(30),ultra_low_latency,0.7663563021495275,16.328115585077125,13.294831269645984,72388
GNN+Trans(10),high_latency_tolerance,0.990843813732155,21.877377332750623,21.588072995524783,47072
GNN+Trans(10),low_latency,0.8111825845267915,22.924722722821326,18.19345235233654,120169
GNN+Trans(10),ultra_low_latency,0.7801983754213405,16.167035794175305,13.299243114498275,72388
GNN+Trans(20),high_latency_tolerance,0.9910350101971448,22.266619783737085,21.986571036058802,47072
GNN+Trans(20),low_latency,0.8106916093168788,23.165615371496074,18.462441228188315,120169
GNN+Trans(20),ultra_low_latency,0.7430375200309444,16.955420063671266,13.934090966267544,72388
GNN+Trans(3),high_latency_tolerance,0.9911837185588035,21.25467229715896,20.96831440759186,47072
GNN+Trans(3),low_latency,0.8098594479441453,22.810484084005694,18.007259044033873,120169
GNN+Trans(3),ultra_low_latency,0.8147621152677239,15.676658398921465,13.023167384500548,72388
GNN+Trans(30),high_latency_tolerance,0.9914598912304555,22.476699831658415,22.21062327392514,47072
GNN+Trans(30),low_latency,0.8028443275720027,23.59570779007089,18.766000698454565,120169
GNN+Trans(30),ultra_low_latency,0.7339614300712826,17.338363662319498,14.06194392526097,72388
