Model,Category,Success_Rate,Avg_Latency_All,Avg_Latency_Success,Count
GNN,high_latency_tolerance,1.0,17.511198815618823,17.511198815618823,14043
GNN,low_latency,0.9856898341704313,17.050535612628355,16.798836660069302,35639
GNN,ultra_low_latency,0.8596466952631336,14.717336409655088,13.580379957750994,21681
GNN+LSTM(10),high_latency_tolerance,1.0,16.252968772910744,16.252968772910744,14043
GNN+LSTM(10),low_latency,0.9878503886192093,16.447905405357325,16.228397756900474,35639
GNN+LSTM(10),ultra_low_latency,0.965407499654075,11.526362074324522,11.143848799949872,21681
GNN+LSTM(20),high_latency_tolerance,1.0,17.836738666135563,17.836738666135563,14043
GNN+LSTM(20),low_latency,0.9772440304161172,17.87516802227648,17.486543121734815,35639
GNN+LSTM(20),ultra_low_latency,0.9507864028411973,11.330549270826749,10.769896745569197,21681
GNN+LSTM(3),high_latency_tolerance,1.0,16.80196477127811,16.80196477127811,14043
GNN+LSTM(3),low_latency,0.9848761188585539,16.81127488252033,16.546257095928144,35639
GNN+LSTM(3),ultra_low_latency,0.9371800193718002,11.701518171222272,11.000920838879154,21681
GNN+LSTM(30),high_latency_tolerance,1.0,16.154965450924927,16.154965450924927,14043
GNN+LSTM(30),low_latency,0.9876539745784113,16.42481548924659,16.204683913509697,35639
GNN+LSTM(30),ultra_low_latency,0.9571514229048476,11.174743583330857,10.683138147226945,21681
GNN+LSTM(5),high_latency_tolerance,1.0,16.373476477000914,16.373476477000914,14043
GNN+LSTM(5),low_latency,0.9797693537978057,17.063616831376876,16.709596995106114,35639
GNN+LSTM(5),ultra_low_latency,0.954015036206817,11.106701990923145,10.558563926067377,21681
GNN+Trans(10),high_latency_tolerance,1.0,19.451223553393664,19.451223553393664,14043
GNN+Trans(10),low_latency,0.9827997418558321,18.657583661091216,18.384427159084698,35639
GNN+Trans(10),ultra_low_latency,0.7430007840966745,16.411879811980025,14.33532793028443,21681
GNN+Trans(20),high_latency_tolerance,1.0,16.83451077546502,16.83451077546502,14043
GNN+Trans(20),low_latency,0.9873172647941861,17.021936545211044,16.801602676845924,35639
GNN+Trans(20),ultra_low_latency,0.9562750795627508,12.8890910051115,12.48564404477194,21681
GNN+Trans(3),high_latency_tolerance,1.0,18.181374205800928,18.181374205800928,14043
GNN+Trans(3),low_latency,0.9825191503689779,17.696427233133047,17.394508594770983,35639
GNN+Trans(3),ultra_low_latency,0.8692403486924035,13.391523218880975,12.025036957557102,21681
GNN+Trans(30),high_latency_tolerance,1.0,18.665328027071904,18.665328027071904,14043
GNN+Trans(30),low_latency,0.9812564886781335,18.329917972020077,18.03274365702068,35639
GNN+Trans(30),ultra_low_latency,0.8378764817120982,14.503700506287078,12.98772350669906,21681
GNN+Trans(5),high_latency_tolerance,1.0,16.72612422908996,16.72612422908996,14043
GNN+Trans(5),low_latency,0.985998484805971,16.64668529162011,16.388498727616224,35639
GNN+Trans(5),ultra_low_latency,0.9521701028550343,11.904894622036526,11.392443279927686,21681
