Model,Category,Success_Rate,Avg_Latency_All,Avg_Latency_Success,Count
All-Cloud,high_latency_tolerance,0.6586895293429933,115.87195638131443,116.24302980619996,56453
All-Cloud,low_latency,0.0,112.7420281581556,,96462
All-Cloud,ultra_low_latency,0.0,106.79169487327088,,38287
All-Local,high_latency_tolerance,0.7208828583069101,100.06765900119291,94.10306427499424,56453
All-Local,low_latency,0.2709253384752545,85.61943065862212,11.61684590966251,96462
All-Local,ultra_low_latency,0.7443779873063965,26.056719555277837,6.049387327771458,38287
GNN,high_latency_tolerance,0.8200804208810869,77.92719148000609,69.63863885629243,56453
GNN,low_latency,0.7371503804606996,42.580789643801026,18.131216641150775,96462
GNN,ultra_low_latency,0.5736673022174629,11.866528140685176,8.210196425953272,38287
GNN+LSTM(10),high_latency_tolerance,0.8211609657591271,77.922378466195,69.69379976743612,56453
GNN+LSTM(10),low_latency,0.7372333146731356,42.72954819305725,18.339718440477036,96462
GNN+LSTM(10),ultra_low_latency,0.7005511008958655,10.321240040038292,8.178781429456723,38287
GNN+LSTM(20),high_latency_tolerance,0.8224009352913043,77.44666750796922,69.18819553044952,56453
GNN+LSTM(20),low_latency,0.73228836225664,43.10294899857725,18.236416544329998,96462
GNN+LSTM(20),ultra_low_latency,0.5543395930733669,11.832535071576952,9.144246192522015,38287
GNN+LSTM(3),high_latency_tolerance,0.8189290206012081,77.86859679783835,69.5064073392546,56453
GNN+LSTM(3),low_latency,0.7363417718894487,42.68828286257104,18.138120581713157,96462
GNN+LSTM(3),ultra_low_latency,0.6934990989108575,10.406261033753957,8.233604962185405,38287
GNN+LSTM(30),high_latency_tolerance,0.8203107009370627,77.69556704589624,69.37361090887967,56453
GNN+LSTM(30),low_latency,0.7356264643071884,42.94341915884173,18.420498922566864,96462
GNN+LSTM(30),ultra_low_latency,0.699219056076475,10.336771036218247,8.243450951407798,38287
GNN+Trans(10),high_latency_tolerance,0.8211963934600464,77.9259002902742,69.70065087505522,56453
GNN+Trans(10),low_latency,0.7359789347100413,42.82320160908632,18.302763269295287,96462
GNN+Trans(10),ultra_low_latency,0.6999764933267166,10.349896972601274,8.201548161681448,38287
GNN+Trans(20),high_latency_tolerance,0.820292987086603,78.00841175134026,69.75721151997622,56453
GNN+Trans(20),low_latency,0.7369845120358276,42.62673952112854,18.164382847219386,96462
GNN+Trans(20),ultra_low_latency,0.7020659753963486,10.328933803724972,8.12989113000199,38287
GNN+Trans(3),high_latency_tolerance,0.821656953571998,77.83183417049148,69.62024577783372,56453
GNN+Trans(3),low_latency,0.7359685679334868,42.71777666741674,18.177931023568657,96462
GNN+Trans(3),ultra_low_latency,0.701569723404811,10.275421677943951,8.660860299832198,38287
GNN+Trans(30),high_latency_tolerance,0.8202752732361434,77.84440198524403,69.54855157115729,56453
GNN+Trans(30),low_latency,0.7363210383363397,42.90905223114726,18.431701124835502,96462
GNN+Trans(30),ultra_low_latency,0.4709953770209209,12.96349358506741,8.785677084331388,38287
Lowest Utilization First,high_latency_tolerance,0.8247391635519813,76.65491202875275,68.36449363585449,56453
Lowest Utilization First,low_latency,0.7168418651904377,44.67034459824501,18.435056304284572,96462
Lowest Utilization First,ultra_low_latency,0.48974847859586806,12.685360020534242,9.397369382306369,38287
Random,high_latency_tolerance,0.8147131241918055,77.74077932904744,69.14117283506906,56453
Random,low_latency,0.6392880097862371,51.973950811569395,18.47162689763073,96462
Random,ultra_low_latency,0.42923185415415155,19.78557907891071,9.425549450749278,38287
