request_idx,reward,latency_all,latency_success,processing_time,success
30,0.8523774282106249,14.431837603637685,14.431837603637685,0.008685493469238281,1.0
31,0.8348096994664742,15.61775202562058,15.61775202562058,0.008417415618896484,1.0
32,0.6620811340731094,17.594155813369436,17.85204814652226,0.00895150899887085,0.9
33,0.7152463792745622,17.88067417032064,17.97864466973413,0.00884864330291748,0.95
34,0.6745463247479596,18.29206642677557,17.759624205597262,0.008509719371795654,0.9
35,0.7234540261400799,17.92777680969409,17.849696641891782,0.00873703956604004,0.95
36,0.6405685314237075,15.907909567905893,15.752394132990638,0.00857384204864502,0.9
37,0.6626018331446571,16.64260444729876,16.696639605352303,0.008569538593292236,0.9
38,0.7187917018807158,19.96555926241679,19.999817582787824,0.008407557010650634,0.95
39,0.7422693986222593,17.07111895804547,17.375225978946442,0.00845508575439453,0.95
40,0.7024125413696958,17.922932534911215,17.56196266786641,0.008243227005004882,0.95
41,0.7030963801417466,21.01153094041468,21.083707752410227,0.008607792854309081,0.95
42,0.7856660477614607,21.348394309366604,21.348394309366604,0.008604061603546143,1.0
43,0.5946139400036542,20.676173132186513,21.04220095912635,0.008728134632110595,0.9
44,0.6899427276585369,20.591167344726976,20.762396119890308,0.009002888202667236,0.95
45,0.7048812421761168,21.264289905973584,21.767076040879655,0.008487904071807861,0.95
46,0.7172948182237614,14.700147531205454,14.702058542246933,0.008507513999938964,0.95
47,0.3880083771662202,17.198744016026204,18.359982998196195,0.008205258846282959,0.75
48,0.6988336586802035,17.994656425464434,17.70983665045038,0.008300185203552246,0.95
49,0.6424501670340114,19.299771610103047,19.340892633073533,0.0081298828125,0.9
50,0.6134648196191623,20.1465091770605,19.450452770389248,0.008327209949493408,0.9
51,0.8169609931102707,21.70000609038231,21.70000609038231,0.00833350419998169,1.0
52,0.44893243344099815,21.6521339892612,21.365766962140057,0.008443355560302734,0.8
53,0.6826954448336381,22.893478165107954,21.723839731383674,0.008539628982543946,0.95
54,0.31436199702082357,21.303012441320913,21.970823242551173,0.008534073829650879,0.7
55,0.7955483121419888,19.57757886336671,19.57757886336671,0.008480846881866455,1.0
56,0.6857641845702072,20.83309120867375,20.22464050258661,0.008173179626464844,0.95
57,0.6944773343820304,16.39646140731201,16.643890812890664,0.008319830894470215,0.95
58,0.6332851208112001,17.409800276584356,17.42301817762051,0.008030474185943604,0.9
59,0.615434430568368,20.322582141738515,20.77676186678379,0.008388328552246093,0.9
60,0.6833140487944759,22.572860332293207,22.940808085716384,0.008367812633514405,0.95
61,0.5608195249594028,24.33831990407534,26.493690252693504,0.008308780193328858,0.85
62,0.7496808888861286,21.793958326959007,21.793958326959007,0.008522748947143555,1.0
63,0.6150888227177639,23.009075111315372,23.70602455566145,0.008866262435913087,0.9
64,0.4605109586073911,20.478327173293724,21.596919812738506,0.008711981773376464,0.8
65,0.58172773581984,29.439653841109696,25.3888773898755,0.008520638942718506,0.9
66,0.28634323235259884,43.90377392256968,32.963911680515956,0.008290266990661621,0.75
67,0.5750806022575075,39.80605729659987,36.40899623003368,0.008403241634368896,0.9
68,0.44731900255644597,39.56873287688093,37.65179915137445,0.008477067947387696,0.85
69,0.24557682422086707,58.92885227547557,39.21953756885,0.008562469482421875,0.75
70,-0.015386905875153446,59.793866242674845,45.6475950829034,0.008475112915039062,0.6
71,0.037414479110636625,62.96011847789039,40.46557020651277,0.008295404911041259,0.65
72,0.07035738446123796,58.7122891393811,43.861718127451994,0.008628153800964355,0.65
73,0.22415533457026263,36.95595115469358,31.308652538308003,0.008497583866119384,0.7
74,-0.025835298009919953,66.8647668391347,51.37354812045845,0.008453774452209472,0.6
75,-0.048208794348557335,59.88053146371781,38.999564260159325,0.008264756202697754,0.6
76,0.1582821237935637,56.25035259273682,38.4670821898414,0.00811474323272705,0.7
77,0.10896786582078444,48.15619594026165,34.31287946081639,0.007934856414794921,0.65
78,-0.1745657579175496,79.68144427813445,60.32424457648376,0.008054518699645996,0.55
79,-0.07049141680876278,60.78701023885911,44.97329119186255,0.008071136474609376,0.55
80,-0.2139445888132331,72.43521433629255,49.02229047205157,0.00815519094467163,0.5
81,0.26197911872071583,47.02387398970465,37.47239959984797,0.00836331844329834,0.75
82,-0.033456438211461104,60.310891903732525,30.030354836026266,0.008457863330841064,0.6
83,-0.24072212661202771,77.66150493030727,48.356206327418036,0.00829486846923828,0.5
84,0.07834817671833112,61.341280721862915,32.6510121524858,0.008487486839294433,0.65
85,-0.11517648219424936,72.21550216172685,55.62090911877419,0.008510661125183106,0.55
86,-0.13237184129563687,78.32446403536728,53.32820507051985,0.008646678924560548,0.55
87,0.14842154953596515,64.71682105382217,48.45719911501947,0.00851283073425293,0.7
88,0.013412931723662879,71.76352959677604,53.60795287189407,0.00850059986114502,0.65
89,0.006163363914973408,55.6310079656007,34.63631258901515,0.008548855781555176,0.6
90,-0.021181939314993896,68.19508074463988,60.65116121887698,0.008436262607574463,0.6
91,-0.20011977583869084,72.2180542368309,48.313371363093815,0.008794450759887695,0.5
92,0.4952851695269259,43.10616848620639,40.65349531419932,0.0087088942527771,0.9
93,-0.02515517335727648,55.01843313741351,22.45083949443673,0.008426260948181153,0.6
94,0.1252568027306546,66.09477171523181,51.17345542777132,0.008433079719543457,0.7
95,0.2785413256012014,51.570820207590444,36.857864699026436,0.008543443679809571,0.75
96,0.04263398078787636,63.298927452534784,50.89908889337387,0.008372604846954346,0.65
97,-0.20447953372584,72.70938167373096,50.43108122229552,0.008331108093261718,0.5
98,0.4222997939019688,49.06365734212907,36.966513365955606,0.00813298225402832,0.85
99,0.10348192266810582,52.74181078874862,25.662099037238026,0.00825859308242798,0.65
100,0.05435945237855459,63.656705001708744,47.88393631153759,0.008259928226470948,0.65
101,0.27851616189426104,52.29985270230469,50.15262523365027,0.00831897258758545,0.75
102,0.1015510433334196,51.01615458709566,31.844990603402906,0.008343970775604248,0.65
103,0.09303097525426307,46.4492639237617,24.50340403579937,0.008406567573547363,0.65
104,0.42734270948475056,50.928038494313476,39.89852948576083,0.008466541767120361,0.85
105,0.2717679317349241,50.72775743797013,41.810337514149566,0.008208751678466797,0.75
106,0.08403306364871577,60.21759616711902,29.714641514338357,0.00821913480758667,0.65
107,0.31864916315469727,61.465941767614666,46.60869619339248,0.008398175239562988,0.8
108,0.2559139712765252,28.628859464608347,13.516074143000045,0.008315539360046387,0.7
109,0.23484617581802708,40.572059307133905,16.110640709827717,0.008485805988311768,0.7
110,0.21984350342096315,41.977763428654306,24.039776995991165,0.00841972827911377,0.7
111,0.25231165309561976,54.63174809382192,41.73842208351202,0.008642184734344482,0.75
112,0.08105203695106125,54.81133178667518,39.77620030228287,0.008682727813720703,0.65
113,0.09463963634828862,55.04987056924118,31.36660304261653,0.008903408050537109,0.65
114,0.4109060450507364,51.34481961980428,45.61964431741072,0.008756959438323974,0.85
115,0.3254987374151493,34.90176938129316,21.73948042672964,0.008575057983398438,0.75
116,0.5238470168228575,31.897384498399155,22.21821314275051,0.00828864574432373,0.85
117,0.26146591035525235,50.160404961966016,34.61002919101095,0.008446455001831055,0.75
118,0.26896923418947927,54.07707176230326,34.142978052146354,0.008703041076660156,0.75
119,0.366916387814008,44.75004719651291,27.580661991523904,0.008850884437561036,0.8
120,0.2809862896510437,41.44059735145349,16.57878097690169,0.008785676956176759,0.75
121,0.17484357938927747,50.69279115201141,24.285223573462524,0.008424103260040283,0.7
122,0.28873615094679095,40.7982541385379,22.87680519628867,0.008309423923492432,0.75
123,-0.05449220932804322,75.04100775356179,50.96799154288181,0.008428680896759033,0.6
124,-0.09901444146950182,65.1338168688641,42.636546825011976,0.008362436294555664,0.55
