req_id,timestamp,position,compute_demand,max_latency,process_time,allocations,home_room,target_room,type,completed,total_latency,is_success,action,reward
REQ_7823_i,2606.865384017361,"(13.322719150607039, 78.15114217326087)",20.0,40,18.644163201731278,{'DCN_14': 20.0},ACN_0,DCN_14,infotainment,False,5.951980079656239,True,DCN_14,0.8096039840687521
REQ_7824_i,2606.938575435149,"(49.33021093046846, 100.0)",20.0,30,21.89059338282227,{'ACN_1': 20.0},ACN_0,ACN_1,infotainment,False,7.10105826144402,True,ACN_1,0.5797883477111958
REQ_7825_s,2607.1829889665037,"(40.03714701863358, 100.0)",20.0,20,2.005400533736547,{'ACN_0': 20.0},ACN_0,ACN_0,safety-critical,False,6.481795318413935,True,ACN_0,0.7036409363172129
REQ_7826_i,2607.272576684113,"(0.0, 15.187973146166653)",20.0,40,14.157083739734121,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,7.119259253457011,True,ACN_0,0.5761481493085976
REQ_7827_s,2607.5436606621624,"(12.800409012877028, 12.125250303396077)",20.0,15,2.0232745143608692,{'ACN_0': 20.0},ACN_0,ACN_0,safety-critical,False,5.715064014824368,True,ACN_0,0.8569871970351264
REQ_7828_s,2607.9383859417903,"(27.792563937216165, 43.26721305418057)",20.0,15,2.084937248558888,{'ACN_0': 20.0},ACN_0,ACN_0,safety-critical,False,3.6746186877596436,True,ACN_0,1.2650762624480714
REQ_7829_s,2607.9434057524045,"(26.328884355106382, 35.242417052225704)",16.12038076997964,15,1.9637930494078129,{'ACN_0': 16.12038076997964},ACN_0,ACN_0,safety-critical,False,4.281435153387109,True,ACN_0,1.143712969322578
REQ_7830_a,2607.989691652072,"(52.03288666441156, 40.81255293788475)",20.0,30,9.357408289156409,{'ACN_0': 20.0},DCN_16,ACN_0,adas,False,3.093620931333122,True,ACN_0,1.3812758137333754
REQ_7831_a,2608.4171768387373,"(8.807294312086567, 80.13766488924526)",25.86950234070488,20,7.63685652081451,{'cloud': 25.86950234070488},ACN_0,cloud,adas,False,3.644385364636283,True,ACN_0,0.2711229270727433
REQ_7832_a,2608.4956504907464,"(10.869242922288167, 81.09191090686146)",20.0,30,12.35493891239227,{'ACN_1': 20.0},ACN_0,ACN_1,adas,False,6.648237450279835,True,ACN_1,0.6703525099440331
REQ_7833_i,2608.756319863155,"(87.98391876452763, 66.81188909118056)",14.48850955628127,30,18.85280282563344,{'ACN_0': 14.48850955628127},ACN_1,ACN_0,infotainment,False,5.963238135698124,True,ACN_0,0.8073523728603751
REQ_7834_s,2609.018338542008,"(54.49927712133502, 19.419666191892155)",17.151243696821858,20,1.9832338383110484,{'DCN_6': 17.151243696821858},DCN_10,DCN_6,safety-critical,False,4.324827696858938,True,DCN_6,1.1350344606282126
REQ_7835_s,2610.6935144189124,"(23.608208672267054, 66.05705530075507)",20.0,15,2.038412592172574,{'ACN_0': 20.0},DCN_4,ACN_0,safety-critical,False,4.154650245537752,True,ACN_0,1.1690699508924496
REQ_7836_s,2610.7218588767423,"(48.39717670444635, 39.321960551604064)",20.0,20,1.9388814265325953,{'ACN_0': 20.0},ACN_0,ACN_0,safety-critical,False,3.4775135529476664,True,ACN_0,1.3044972894104667
REQ_7837_i,2610.7381265497324,"(48.18670181326405, 34.2360631144057)",11.047863367804144,35,20.64144871362511,{'ACN_0': 11.047863367804144},ACN_0,ACN_0,infotainment,False,2.4401823439500085,True,ACN_0,1.5119635312099984
REQ_7838_i,2611.0519186784086,"(24.997896297279443, 77.42683855083223)",17.636670174865372,35,17.661193496023557,{'ACN_0': 17.636670174865372},ACN_0,ACN_0,infotainment,False,4.037100690924192,True,ACN_0,1.1925798618151615
REQ_7839_s,2611.144187943734,"(26.518350057826993, 72.66473518839048)",20.0,25,1.9839668251901843,{'ACN_0': 20.0},ACN_0,ACN_0,safety-critical,False,4.142998747290799,True,ACN_0,1.17140025054184
REQ_7840_a,2611.558596668101,"(42.352488667353214, 41.08000483416726)",27.479362661266094,30,9.454266792607754,{'ACN_0': 27.479362661266094},ACN_0,ACN_0,adas,False,3.757091371071911,True,ACN_0,1.2485817257856178
REQ_7841_a,2611.746822887871,"(39.09025616678529, 6.598621519172174)",28.508197869339185,25,10.344351517437433,{'ACN_0': 28.508197869339185},DCN_11,ACN_0,adas,False,7.694626048533232,True,ACN_0,0.4610747902933534
REQ_7842_i,2611.9793843678053,"(10.941148515123622, 4.226621062477653)",20.0,30,16.764241442036393,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,7.314213006427099,True,ACN_0,0.5371573987145801
REQ_7843_a,2612.082537338401,"(17.542428618279583, 5.022067381158372)",28.840357353473074,20,9.000606691443517,{'ACN_0': 28.840357353473074},DCN_11,ACN_0,adas,False,7.449223167899476,True,ACN_0,0.5101553664201048
REQ_7844_s,2613.650990138776,"(35.26367792229483, 3.947632891738284)",20.0,25,1.8891439775898573,{'DCN_14': 20.0},DCN_11,DCN_14,safety-critical,False,6.9626732350320815,True,DCN_14,0.6074653529935836
REQ_7845_a,2614.7433846999866,"(36.041883799575594, 3.9405101280114203)",20.0,20,9.865020669281774,{'DCN_6': 20.0},DCN_11,DCN_6,adas,False,6.3732395526908086,True,DCN_6,0.7253520894618382
REQ_7846_a,2615.079677069877,"(30.029511621248965, 69.89137479689882)",20.0,20,10.728573642196906,{'ACN_0': 20.0},ACN_0,ACN_0,adas,False,4.023740348479658,True,ACN_0,1.1952519303040683
REQ_7847_i,2615.523268885498,"(28.149768513018465, 66.61601887877475)",11.405596840551434,35,20.202817865761503,{'ACN_0': 11.405596840551434},DCN_4,ACN_0,infotainment,False,3.4121829872510085,True,ACN_0,1.3175634025497982
REQ_7848_s,2616.6157533408837,"(38.37877517213018, 49.35955402005115)",20.0,15,1.98892522000584,{'ACN_0': 20.0},ACN_0,ACN_0,safety-critical,False,3.440139631149927,True,ACN_0,1.3119720737700145
REQ_7849_s,2616.6181197627484,"(31.997298930179376, 13.48880974481279)",20.0,20,2.038276988335405,{'ACN_0': 20.0},DCN_11,ACN_0,safety-critical,False,5.275652214715302,True,ACN_0,0.9448695570569394
REQ_7850_i,2616.91357624484,"(19.289131794990855, 67.66800231917466)",16.796302283575077,40,19.469225317874386,{'ACN_0': 16.796302283575077},ACN_0,ACN_0,infotainment,False,4.199257775538388,True,ACN_0,1.1601484448923223
REQ_7851_i,2617.05819000809,"(16.974517341872176, 89.72952884733655)",20.0,30,22.15059740225924,{'ACN_0': 20.0},DCN_8,ACN_0,infotainment,False,5.410170638259624,True,ACN_0,0.9179658723480753
REQ_7852_i,2617.6675060414536,"(41.85564804680886, 46.37094660790956)",20.0,40,22.898003126797914,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,3.144222990202725,True,ACN_0,1.371155401959455
REQ_7853_i,2618.0985177759467,"(26.59726209463534, 100.0)",20.0,40,22.954530665605073,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,7.040558840963845,True,ACN_0,0.5918882318072309
REQ_7854_i,2618.2334265409454,"(24.805880308850412, 25.078870266670663)",20.0,35,21.798194200338315,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,4.322763678391896,True,ACN_0,1.1354472643216207
REQ_7855_s,2618.3501186466137,"(65.38338729177408, 26.137998773845112)",19.70170255351071,25,2.0286477775775342,{'ACN_0': 19.70170255351071},DCN_10,ACN_0,safety-critical,False,4.4114924938404725,True,ACN_0,1.1177015012319056
REQ_7856_i,2618.5160795538773,"(22.788617538092993, 61.59134637929519)",17.07073365647939,30,22.337698938083143,{'ACN_0': 17.07073365647939},DCN_4,ACN_0,infotainment,False,4.216881205436386,True,ACN_0,1.1566237589127226
REQ_7857_i,2618.7373868794507,"(16.189451797460983, 61.361143272023625)",20.0,40,17.330468819347068,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,4.392840897836431,True,ACN_0,1.1214318204327138
REQ_7858_i,2618.8135462586797,"(20.451946349965674, 55.183225916342806)",20.10391564168925,30,15.355562873848342,{'ACN_0': 20.10391564168925},DCN_2,ACN_0,infotainment,False,4.7147497243088905,True,ACN_0,1.0570500551382218
REQ_7859_i,2618.9403783256416,"(72.2936273131648, 60.01598907951205)",20.0,40,23.203438354329748,{'ACN_0': 20.0},ACN_1,ACN_0,infotainment,False,3.9803293757769858,True,ACN_0,1.203934124844603
REQ_7860_i,2619.052839826515,"(11.490770832731844, 94.67655095093049)",20.0,40,23.116490834379505,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,6.44229358093982,True,ACN_0,0.7115412838120359
REQ_7861_a,2619.9859838574257,"(7.956348256851293, 100.0)",25.84014514886733,25,9.980740291318826,{'cloud': 25.84014514886733},ACN_0,cloud,adas,False,4.483557878123982,True,ACN_0,0.10328842437520358
REQ_7862_i,2620.9848655094247,"(25.894131027030266, 72.81688551449406)",20.0,35,21.801585255920294,{'DCN_16': 20.0},ACN_0,DCN_16,infotainment,False,4.292198059947415,True,DCN_16,1.141560388010517
REQ_7863_i,2621.260409573421,"(49.12799513224259, 44.05337081293969)",20.0,40,25.34748455996213,{'ACN_0': 20.0},DCN_6,ACN_0,infotainment,False,2.6244784629556825,True,ACN_0,1.4751043074088634
REQ_7864_a,2621.703148629711,"(32.54003399980018, 25.490141078393496)",20.0,25,7.948480866995739,{'ACN_0': 20.0},ACN_0,ACN_0,adas,False,4.118801818447395,True,ACN_0,1.176239636310521
REQ_7865_a,2621.7735925267684,"(41.02589793678592, 21.620095851264136)",30.366479467225012,25,8.713324798630667,{'ACN_0': 30.366479467225012},ACN_0,ACN_0,adas,False,5.364195022984655,True,ACN_0,0.9271609954030691
REQ_7866_a,2621.79575983504,"(27.03289764907434, 62.67545239639135)",20.0,20,9.121950276947304,{'ACN_0': 20.0},DCN_4,ACN_0,adas,False,4.138314569127782,True,ACN_0,1.1723370861744438
REQ_7867_i,2621.802629638298,"(40.42852476614801, 56.728413862501334)",20.0,35,25.795802890148458,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,3.2437418045230295,True,ACN_0,1.351251639095394
REQ_7868_a,2622.4964812510348,"(89.04284627677495, 99.60510259617989)",30.43987589711614,20,10.944306292660192,{'cloud': 30.43987589711614},ACN_1,cloud,adas,False,5.675127781367927,True,ACN_0,-0.13502555627358537
REQ_7869_i,2622.6537618728094,"(15.697595009535133, 61.984642840610995)",20.0,35,17.77169034542454,{'DCN_6': 20.0},ACN_0,DCN_6,infotainment,False,4.768314989170797,True,DCN_6,1.0463370021658407
REQ_7870_i,2623.3347604281307,"(20.42051969806066, 64.73108000214259)",20.0,35,24.604396659309863,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,4.324445798109983,True,ACN_0,1.1351108403780032
REQ_7871_i,2623.4057182213114,"(19.17678086770758, 68.9370220824913)",20.0,35,17.138500470689223,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,4.765673869374236,True,ACN_0,1.0468652261251528
REQ_7872_i,2623.535793649391,"(33.62351660198675, 70.402245101593)",15.787232990736397,40,18.875050686860202,{'DCN_16': 15.787232990736397},ACN_0,DCN_16,infotainment,False,3.539443416295508,True,DCN_16,1.2921113167408982
REQ_7873_s,2623.936393833672,"(46.72214829073388, 22.356553300456415)",20.0,25,2.1141604653788915,{'cloud': 20.0},ACN_0,cloud,safety-critical,False,2.336796520756449,True,ACN_0,0.5326406958487102
REQ_7874_i,2624.0002068303597,"(50.63680338678486, 13.642400759318399)",20.0,40,18.11324759430493,{'DCN_6': 20.0},ACN_0,DCN_6,infotainment,False,6.031300496115147,True,DCN_6,0.7937399007769705
REQ_7875_i,2624.154728431629,"(35.06981759825841, 61.326074509468086)",15.964691094563364,35,22.050054949256396,{'DCN_6': 15.964691094563364},ACN_0,DCN_6,infotainment,False,3.5888077072180513,True,DCN_6,1.2822384585563897
REQ_7876_i,2624.264989749259,"(37.14698336526372, 57.27857436894287)",20.0,40,21.554672801595867,{'cloud': 20.0},ACN_0,cloud,infotainment,False,2.403716095172196,True,ACN_0,0.5192567809655608
REQ_7877_s,2624.4625253221484,"(40.230536260634146, 58.99952805622485)",20.0,20,1.988576686171476,{'DCN_6': 20.0},ACN_0,DCN_6,safety-critical,False,3.3847954554586934,True,DCN_6,1.3230409089082613
REQ_7878_s,2624.736090471851,"(46.816328520462186, 59.475047918720705)",20.0,25,1.9614921726883434,{'ACN_0': 20.0},ACN_0,ACN_0,safety-critical,False,4.36130977370079,True,ACN_0,1.127738045259842
REQ_7879_i,2625.1818856755667,"(43.168205763617244, 61.89687292177226)",20.0,35,19.345169329203596,{'DCN_6': 20.0},ACN_0,DCN_6,infotainment,False,4.2481518383636585,True,DCN_6,1.1503696323272683
REQ_7880_i,2625.575269492331,"(39.420220575389635, 37.62464861541005)",18.45454139817128,35,22.84156248251028,{'DCN_6': 18.45454139817128},DCN_9,DCN_6,infotainment,False,3.2895306247162295,True,DCN_6,1.342093875056754
REQ_7881_i,2626.06746309774,"(32.89904298127378, 43.7895076680724)",20.0,35,18.252655728177032,{'DCN_6': 20.0},ACN_0,DCN_6,infotainment,False,3.8253513035386835,True,DCN_6,1.2349297392922631
