request_idx,time,position_x,position_y,compute_demand,max_latency,action,reward,latency,success,used_cloud
0,0.04692680899768591,42.79519740568645,50.602771193276624,18.158425631014783,20,ACN_0,1.191119949639077,4.044400251804615,True,False
1,0.052733329261893176,62.31719688531316,24.634504504903358,20.0,25,ACN_0,1.325496012423518,3.3725199378824096,True,False
2,0.06775678213462705,69.64544072992094,23.505623002470678,20.0,25,ACN_0,1.2461580508447256,3.7692097457763714,True,False
3,0.26432551021201073,59.51184265127047,29.102741060279865,20.0,25,ACN_0,0.6985994059850764,6.507002970074617,True,False
4,0.3584855072227121,17.87707975054901,85.55818574794418,17.547507720514684,35,ACN_0,0.9497792499112288,5.251103750443856,True,False
5,0.43189659681363496,49.53533612333944,54.2970797419181,20.0,30,ACN_0,0.6536528393586094,6.731735803206952,True,False
6,0.44116214270894655,19.59828624191452,4.522728891053807,8.346651043346577,30,ACN_0,0.8167514679796486,5.916242660101757,True,False
7,0.5295326790097613,14.833147295832006,0.0,20.0,15,ACN_0,1.0252528446285973,4.873735776857012,True,False
8,0.5516866230603499,52.77414850670202,96.74742734783938,17.68925116484314,20,ACN_0,0.5392928280443834,7.303535859778083,True,False
9,0.7981495960222683,51.54541006956682,92.89908847950883,12.85001618652154,35,ACN_0,0.8736605387720104,5.631697306139948,True,False
10,1.0163747872624198,56.41022773834576,96.87706579898854,9.892521882670145,30,ACN_0,1.3077096110279793,3.461451944860103,True,False
11,1.1403910671617918,57.16267312889873,96.30995954225656,15.382842529025758,30,ACN_0,0.9189918210063066,5.405040894968467,True,False
12,1.1690649494601217,53.12020511443279,93.80117432433389,20.0,25,ACN_0,0.5475769104295578,7.26211544785221,True,False
13,1.230043867618938,22.82554595070476,36.35330262846368,16.838935603880245,20,DCN_6,1.497567879129695,2.5121606043515254,True,False
14,1.2683169392607698,23.152730069932947,61.03206150191697,16.33254124679059,40,ACN_0,1.393488686522467,3.032556567387665,True,False
15,1.2863080879725635,20.97713608499032,100.0,7.279038323785359,40,ACN_0,1.1543514947086533,4.228242526456734,True,False
16,1.325346468260711,45.83505130686473,52.08648957284065,14.91652137969762,30,ACN_0,0.7214867526999831,6.392566236500084,True,False
17,1.341373547042713,45.51316105285989,53.811001248064294,20.0,20,ACN_0,0.30238208831730073,8.488089558413495,True,False
18,1.35702663314126,48.9452760277563,98.56504541106007,20.0,40,ACN_0,1.4358445929655141,2.820777035172429,True,False
19,1.3847549247382072,48.718262751322115,99.64972904187178,20.0,30,ACN_0,1.315897821117666,3.4205108944116693,True,False
20,1.4053981353989629,40.96494559599145,99.99254391590192,11.609008097146196,40,ACN_0,1.183875909476499,4.080620452617504,True,False
21,1.6814325171793936,39.18122046715048,100.0,16.023569705718582,30,ACN_0,0.7431165489220533,6.284417255389733,True,False
22,1.7091202217231838,9.310276780589922,89.72157579533267,20.0,30,ACN_0,1.4079051365001707,2.9604743174991457,True,False
23,1.8296368500045883,13.913610359155278,88.58796351758586,19.28099667974235,25,ACN_0,0.7948569531171301,6.025715234414349,True,False
24,2.111200573462109,14.666905576571683,88.50938881832363,20.0,25,ACN_0,0.8904592386412231,5.547703806793884,True,False
25,2.2388333929699833,26.03363136665909,89.24426207060971,16.42150908218542,40,ACN_0,1.1336582016991155,4.3317089915044225,True,False
26,2.4614389140948356,39.7057421619678,89.71308922136944,17.815503064942526,40,ACN_0,1.2085432003036702,3.957283998481649,True,False
27,2.5463031035633237,42.740620709810926,87.96858330750568,20.0,25,ACN_0,1.2346900110055978,3.8265499449720113,True,False
28,2.8863873051755293,38.5066521194689,80.39434718407637,16.610930071182782,20,DCN_14,1.0972691965630748,4.513654017184626,True,False
29,2.936589003048248,32.7680522553439,87.34236132480932,6.923500390839532,30,DCN_14,1.2054489453850807,3.972755273074596,True,False
30,2.9512791932974634,47.59446527967795,68.07790146849501,5.3456981677280435,30,DCN_14,1.109099820551157,4.454500897244214,True,False
31,2.9597907849739333,39.79167991749161,78.07964191402553,10.889643582049132,35,DCN_14,1.2706119663873467,3.6469401680632663,True,False
32,2.9935538510053856,59.08332605690107,3.050024993904943,14.056136268421133,15,DCN_14,0.45949425133637745,2.702528743318113,True,True
33,3.0674192098332873,41.24189313347582,52.345437861086616,20.0,40,DCN_6,0.9785671465078651,5.107164267460674,True,False
34,3.0823101810542743,36.95414870517032,56.54546474419876,20.0,15,DCN_16,1.2388665763995452,3.805667118002274,True,False
35,3.0883057351471446,35.35737331609643,55.52238221681082,20.0,15,DCN_6,1.079649240305724,4.601753798471379,True,False
36,3.2222074756346673,55.43540525114007,61.17207462343522,7.807775790311039,30,DCN_14,0.5398958355942598,2.3005208220287012,True,True
37,3.2350095245141044,54.032130874435964,58.15219502594648,19.048638572789983,20,DCN_16,1.1087462668882941,4.45626866555853,True,False
38,3.297497426757595,64.97736826427634,4.8058924197033726,17.5134068286489,25,DCN_6,0.9310696104859271,5.344651947570364,True,False
39,3.395809926235868,60.06982500903658,7.116409791019726,14.595084948336897,25,DCN_14,0.4362311346087383,2.8188443269563086,True,True
40,3.5572294948481527,61.20474651513332,5.761598480181032,19.705526127950186,25,ACN_0,0.8610781256455378,5.6946093717723105,True,False
41,3.58038290520806,18.142405709964088,43.34693096055744,15.496348103850398,40,ACN_0,1.0852530564906364,4.573734717546818,True,False
42,3.5877678679027025,15.031219885432693,41.569487755975636,19.04819943944963,30,DCN_13,1.111288868232635,4.443555658836825,True,False
