request_idx,time,position_x,position_y,compute_demand,max_latency,action,reward,latency,success,used_cloud
0,0.04692680899768591,42.79519740568645,50.602771193276624,18.158425631014783,20,EC_0,0.5401213819944182,7.299393090027909,True,False
1,0.052733329261893176,62.31719688531316,24.634504504903358,20.0,25,DCN_15,0.7498289239011571,6.250855380494214,True,False
2,0.06775678213462705,69.64544072992094,23.505623002470678,20.0,25,DCN_11,0.7239258176603762,6.380370911698118,True,False
3,0.26432551021201073,59.51184265127047,29.102741060279865,20.0,25,EC_0,1.0552950298295487,4.7235248508522565,True,False
4,0.3584855072227121,17.87707975054901,85.55818574794418,17.547507720514684,35,ACN_0,1.2171322147722061,3.9143389261389694,True,False
5,0.43189659681363496,49.53533612333944,54.2970797419181,20.0,30,ACN_0,0.775932757372237,6.120336213138814,True,False
6,0.44116214270894655,19.59828624191452,4.522728891053807,8.346651043346577,30,ACN_0,0.566492255962062,7.16753872018969,True,False
7,0.5295326790097613,14.833147295832006,0.0,20.0,15,ACN_0,1.1470979507757022,4.264510246121489,True,False
8,0.5516866230603499,52.77414850670202,96.74742734783938,17.68925116484314,20,ACN_0,1.0379933901734364,4.810033049132818,True,False
9,0.7981495960222683,51.54541006956682,92.89908847950883,12.85001618652154,35,ACN_0,1.0156842279649076,4.921578860175461,True,False
10,1.0163747872624198,56.41022773834576,96.87706579898854,9.892521882670145,30,ACN_0,1.3608382569733788,3.195808715133105,True,False
11,1.1403910671617918,57.16267312889873,96.30995954225656,15.382842529025758,30,ACN_0,0.8342038891073325,5.828980554463337,True,False
12,1.1690649494601217,53.12020511443279,93.80117432433389,20.0,25,ACN_0,0.536445043715502,7.317774781422489,True,False
13,1.230043867618938,22.82554595070476,36.35330262846368,16.838935603880245,20,ACN_0,1.1217733038233142,4.391133480883429,True,False
14,1.2683169392607698,23.152730069932947,61.03206150191697,16.33254124679059,40,ACN_0,0.81278369599986,5.9360815200007,True,False
15,1.2863080879725635,20.97713608499032,100.0,7.279038323785359,40,ACN_0,0.3745983553062464,8.127008223468767,True,False
16,1.325346468260711,45.83505130686473,52.08648957284065,14.91652137969762,30,ACN_0,0.6263573475429605,6.868213262285197,True,False
17,1.341373547042713,45.51316105285989,53.811001248064294,20.0,20,ACN_0,0.6441248227026317,6.779375886486841,True,False
18,1.35702663314126,48.9452760277563,98.56504541106007,20.0,40,ACN_0,0.9825469006414369,5.087265496792815,True,False
19,1.3847549247382072,48.718262751322115,99.64972904187178,20.0,30,ACN_0,1.008267293182291,4.958663534088545,True,False
