Model,Category,Success_Rate,Avg_Latency_All,Avg_Latency_Success,Count
GNN,high_latency_tolerance,0.9136365363425663,52.85853575789033,46.80163189289903,26319
GNN,low_latency,0.8882198720227515,27.793180820857216,19.037400902300668,45008
GNN,ultra_low_latency,0.24580756588110758,15.736623687878344,9.181590814758996,17949
GNN+LSTM(10),high_latency_tolerance,0.9155742999354078,52.755266907453596,46.84149987059796,26319
GNN+LSTM(10),low_latency,0.8881309989335229,27.67599554129936,18.936245268762164,45008
GNN+LSTM(10),ultra_low_latency,0.565936820992813,11.85241654999875,8.587863579212804,17949
GNN+LSTM(20),high_latency_tolerance,0.9137125270716973,52.92187727786803,46.89574925737347,26319
GNN+LSTM(20),low_latency,0.8890419480981159,27.87681675366868,19.149182748720822,45008
GNN+LSTM(20),ultra_low_latency,0.3747841105354059,14.058105653429916,9.242367318092356,17949
GNN+LSTM(3),high_latency_tolerance,0.91173676811429,52.8479718990539,46.65746561119959,26319
GNN+LSTM(3),low_latency,0.8873533594027728,27.991287866210865,19.159656565905554,45008
GNN+LSTM(3),ultra_low_latency,0.2815198618307427,15.254367454497745,9.403239323916296,17949
GNN+LSTM(30),high_latency_tolerance,0.914054485352787,52.79102795772111,46.76188090740841,26319
GNN+LSTM(30),low_latency,0.8900195520796302,27.631218684633676,18.966641622651387,45008
GNN+LSTM(30),ultra_low_latency,0.28430553234163464,15.181029578052472,8.904605083731994,17949
GNN+Trans(10),high_latency_tolerance,0.9155363045708423,52.53340923471915,46.60274483859012,26319
GNN+Trans(10),low_latency,0.8891086029150373,27.821901270226956,19.01515620300054,45008
GNN+Trans(10),ultra_low_latency,0.2771742158337512,15.315273536754301,9.265526494056502,17949
GNN+Trans(20),high_latency_tolerance,0.9115467912914624,53.5403313422303,47.401773430391565,26319
GNN+Trans(20),low_latency,0.8904416992534661,27.68404168400627,19.193883730060474,45008
GNN+Trans(20),ultra_low_latency,0.3497130759373781,14.301163911404094,9.023112220298612,17949
GNN+Trans(3),high_latency_tolerance,0.9136365363425663,52.36881449197761,46.276807217041565,26319
GNN+Trans(3),low_latency,0.8857536437966583,28.174054248054077,19.176886729481318,45008
GNN+Trans(3),ultra_low_latency,0.2496517911861385,15.659536670168563,9.352325297925686,17949
GNN+Trans(30),high_latency_tolerance,0.9138645085299594,53.15716065318102,47.15295316319737,26319
GNN+Trans(30),low_latency,0.8884198364735159,27.733835061942187,19.10567232069344,45008
GNN+Trans(30),ultra_low_latency,0.26692294835366875,15.49504175351958,9.108375274174938,17949
Greedy,high_latency_tolerance,0.9222234887343744,49.9401000367905,44.29968882791216,26319
Greedy,low_latency,0.894085495911838,25.89872963169815,17.274449258147506,45008
Greedy,ultra_low_latency,0.895927349713076,7.312446341531764,6.69482934757537,17949
Lowest Utilization First,high_latency_tolerance,0.9213115999848018,49.869634291508945,44.16124733842316,26319
Lowest Utilization First,low_latency,0.8833096338428724,28.425753166330153,19.396150275259302,45008
Lowest Utilization First,ultra_low_latency,0.48158671792300406,12.671223702035451,9.294466107372225,17949
Random,high_latency_tolerance,0.90265587598313,54.37766953914963,47.67876299019565,26319
Random,low_latency,0.7895040881621045,37.32969109122505,19.388082538858857,45008
Random,ultra_low_latency,0.4344531728787119,18.73983643800033,9.401634514165902,17949
