Model,Success Rate,Avg Reward,Avg Latency All (ms),Avg Latency Success (ms),Processing Time (ms),Resource Utilization (%),Cloud Usage (%)
Random,0.7524048324595396,0.30582114288225815,38.58333356502191,28.15758313994596,0.007402866990467887,76.85453504687797,20.366993389560065
All-Cloud,0.19505356735810347,-0.8556973360536717,113.16461406599497,117.13088368776107,0.0007924496624826815,0.0,100.0
All-Local,0.5772053795304308,-0.07633622937688148,68.66951490939593,38.00075884441835,0.12733117849864312,31.80375167409546,55.50490084340096
Lowest Utilization First,0.8147025302028721,0.3968524476480868,31.490736209528844,26.397556011028165,0.13802852069758217,83.3401382842698,12.860724868930932
GNN,0.7681787098244814,0.3221740495792444,32.69826003593716,28.10005676300545,2.6351040469939817,80.7456395824171,13.672213357647594
GNN+LSTM(3),0.7736266241167085,0.33128777314865165,32.72325270406254,27.95144744997513,3.6615088884341898,80.56117505424606,13.761112377478915
GNN+LSTM(10),0.8317073170731707,0.4259449953978026,31.821546513567533,26.53173845116712,4.118605368713977,80.7887233574324,13.61066788237976
GNN+LSTM(20),0.7946432641896513,0.3654095226107258,32.3220545835772,27.60061120454057,4.73035538905787,80.55875548636544,13.592432186004103
GNN+LSTM(30),0.7773649418737179,0.33924222719762753,32.4000496870817,27.775040460509775,5.347199550869527,80.86765759822259,13.524048324595395
