ACN_0,ACN_1,DCN_0,DCN_1,DCN_10,DCN_11,DCN_12,DCN_13,DCN_14,DCN_15,DCN_16,DCN_17,DCN_2,DCN_3,DCN_4,DCN_5,DCN_6,DCN_7,DCN_8,DCN_9,EC_0,cloud_usage
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222254,0
0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222254,0
0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.036363636363636376,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.07272727272727275,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.10909090909090913,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.1454545454545455,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.16985975047178414,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.20622338683542052,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.2320068578387574,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.2320068578387574,0.07393180165144075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.2683704942023938,0.07393180165144075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.2921140043833462,0.07393180165144075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.3284776407469826,0.07393180165144075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.36639102950929414,0.07393180165144075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.4215219974917892,0.07393180165144075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.4449160840707408,0.07393180165144075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.47389459606513296,0.07393180165144075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.5102582324287692,0.07393180165144075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.5437035808218,0.07393180165144075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.5800672171854364,0.07393180165144075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.6164308535490728,0.07393180165144075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.6164308535490728,0.07393180165144075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
