ACN_0,ACN_1,DCN_0,DCN_1,DCN_10,DCN_11,DCN_12,DCN_13,DCN_14,DCN_15,DCN_16,DCN_17,DCN_2,DCN_3,DCN_4,DCN_5,DCN_6,DCN_7,DCN_8,DCN_9,EC_0,cloud_usage
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222254,0
0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222254,0
0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.0,0.040000000000000036,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.0,0.040000000000000036,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.0,0.040000000000000036,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.0,0.040000000000000036,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.0,0.040000000000000036,0.6228190850632085,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.0,0.040000000000000036,0.7561524183965419,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.0,0.040000000000000036,0.8506918120754436,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.0,0.040000000000000036,0.9637978175802462,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.036363636363636376,0.040000000000000036,0.9637978175802462,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.06010714654458871,0.040000000000000036,0.9637978175802462,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.09647078290822508,0.040000000000000036,0.9637978175802462,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.13438417167053662,0.040000000000000036,0.9637978175802462,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.1895151396530318,0.040000000000000036,0.9637978175802462,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.21290922623198327,0.040000000000000036,0.9637978175802462,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.24188773822637544,0.040000000000000036,0.9637978175802462,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.2782513745900118,0.040000000000000036,0.9637978175802462,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.3116967229830425,0.040000000000000036,0.9637978175802462,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.3480603593466789,0.040000000000000036,0.9637978175802462,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.38442399571031527,0.040000000000000036,0.9637978175802462,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
0.38442399571031527,0.040000000000000036,0.9637978175802462,0.0,0.0,0.0,0.0,0.0,0.0,0.6455714281937173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.022222222222222254,0
