Model,Category,Success_Rate,Avg_Latency_All,Avg_Latency_Success,Count
All-Cloud,high_latency_tolerance,0.6620254603318936,116.77515463923368,117.17790677093133,52788
All-Cloud,low_latency,0.0,113.60454133040037,,90271
All-Cloud,ultra_low_latency,0.0,106.79421547835842,,35990
All-Local,high_latency_tolerance,0.7582405092066379,91.02119540607463,82.91862317648545,52788
All-Local,low_latency,0.3954980004652657,73.91848490031761,12.637828779492947,90271
All-Local,ultra_low_latency,0.7862183939983328,21.084296056296747,6.119991550180504,35990
GNN,high_latency_tolerance,0.9128589831022202,53.02249882279378,46.93495606304382,52788
GNN,low_latency,0.8895880183004509,27.716289219138915,19.027644348696665,90271
GNN,ultra_low_latency,0.24637399277577104,15.724207424144524,9.167259300064787,35990
GNN+LSTM(10),high_latency_tolerance,0.9135030688792908,52.95549919107398,46.913799257507506,52788
GNN+LSTM(10),low_latency,0.8883473097672564,27.656421459423186,18.918993141757152,90271
GNN+LSTM(10),ultra_low_latency,0.5636843567657682,11.868181166779337,8.5591298279746,35990
GNN+LSTM(20),high_latency_tolerance,0.9123853906190801,53.02438425203785,46.90778541185224,52788
GNN+LSTM(20),low_latency,0.8897431068671002,27.795951316204953,19.12163818486396,90271
GNN+LSTM(20),ultra_low_latency,0.36979716587941097,14.115031508922474,9.268426460742038,35990
GNN+LSTM(3),high_latency_tolerance,0.911191937561567,52.982197662771796,46.7626585649327,52788
GNN+LSTM(3),low_latency,0.888291920993453,27.91463432779813,19.148393482285186,90271
GNN+LSTM(3),ultra_low_latency,0.27796610169491526,15.28585750031984,9.390511606588197,35990
GNN+LSTM(30),high_latency_tolerance,0.9135977873759188,52.889858792320005,46.84174143682919,52788
GNN+LSTM(30),low_latency,0.8904299276622614,27.556737038455406,18.950577659725763,90271
GNN+LSTM(30),ultra_low_latency,0.2830508474576271,15.195893837243156,8.875548070803148,35990
GNN+Trans(10),high_latency_tolerance,0.913730393271198,52.68097768636322,46.6343800163466,52788
GNN+Trans(10),low_latency,0.8900200507361168,27.73852162905686,19.009082953342123,90271
GNN+Trans(10),ultra_low_latency,0.27493748263406503,15.328383960062263,9.263380544575035,35990
GNN+Trans(20),high_latency_tolerance,0.911476093051451,53.63655178360834,47.50314904313533,52788
GNN+Trans(20),low_latency,0.890939504381252,27.63225092906206,19.18691138594977,90271
GNN+Trans(20),ultra_low_latency,0.3466796332314532,14.322617794644646,9.00609614656251,35990
GNN+Trans(3),high_latency_tolerance,0.9131241948927786,52.47368253050545,46.35621918146351,52788
GNN+Trans(3),low_latency,0.886707802062678,28.06378489606858,19.167762033120493,90271
GNN+Trans(3),ultra_low_latency,0.249597110308419,15.66618179284937,9.33756716749979,35990
GNN+Trans(30),high_latency_tolerance,0.9127453209062666,53.203848346390046,47.12175377513857,52788
GNN+Trans(30),low_latency,0.8879152773315905,27.76813528681926,19.103870683272408,90271
GNN+Trans(30),ultra_low_latency,0.2639622117254793,15.503677909538592,9.117329057074585,35990
Lowest Utilization First,high_latency_tolerance,0.9195082215655073,50.150153972979574,44.33331619376338,52788
Lowest Utilization First,low_latency,0.883794352560623,28.314909143922108,19.39211941072537,90271
Lowest Utilization First,ultra_low_latency,0.4852736871353154,12.676961741791219,9.35006842938481,35990
Random,high_latency_tolerance,0.9005266348412518,54.55759189633506,47.7217273499686,52788
Random,low_latency,0.7874732749166399,37.50088446682917,19.384550967625234,90271
Random,ultra_low_latency,0.43495415393164766,18.522413149291847,9.440578652022248,35990
