Model,Category,Success_Rate,Avg_Latency_All,Avg_Latency_Success,Count
GNN,high_latency_tolerance,1.0,20.678621429261256,20.678621429261256,21032
GNN,low_latency,0.9866651881012448,17.17273572391363,16.92853708019562,36071
GNN,ultra_low_latency,0.7877702892445942,9.192367699626033,8.131206227038513,14244
GNN+LSTM(10),high_latency_tolerance,1.0,20.621441265834434,20.621441265834434,21032
GNN+LSTM(10),low_latency,0.9871087577278146,17.05525500945952,16.83168419919092,36071
GNN+LSTM(10),ultra_low_latency,0.8563605728727886,8.469421840525662,7.677811021409313,14244
GNN+LSTM(20),high_latency_tolerance,1.0,20.821870412334622,20.821870412334622,21032
GNN+LSTM(20),low_latency,0.9862493415763356,17.199124254587655,16.95691481972022,36071
GNN+LSTM(20),ultra_low_latency,0.8459702330805954,8.456580298378258,7.495879088670119,14244
GNN+LSTM(3),high_latency_tolerance,1.0,21.45368840870285,21.45368840870285,21032
GNN+LSTM(3),low_latency,0.9817027529039949,18.735360607298038,18.455409214259085,36071
GNN+LSTM(3),ultra_low_latency,0.5211317045773659,12.448383792122078,9.323582516828852,14244
GNN+LSTM(30),high_latency_tolerance,1.0,20.58373955092065,20.58373955092065,21032
GNN+LSTM(30),low_latency,0.9862216184746749,16.6178475074904,16.36458885813949,36071
GNN+LSTM(30),ultra_low_latency,0.8590985678180286,8.375769972894904,7.601780983197885,14244
GNN+Trans(10),high_latency_tolerance,1.0,21.14610128446182,21.14610128446182,21032
GNN+Trans(10),low_latency,0.9858334950514264,17.136378618569793,16.883208990499877,36071
GNN+Trans(10),ultra_low_latency,0.8628896377422073,8.353954378756331,7.641525106642971,14244
GNN+Trans(20),high_latency_tolerance,1.0,21.3975583108709,21.3975583108709,21032
GNN+Trans(20),low_latency,0.9855285409331596,17.19534874263625,16.94182052957407,36071
GNN+Trans(20),ultra_low_latency,0.8643639427127211,8.321387635398928,7.625610320655687,14244
GNN+Trans(3),high_latency_tolerance,1.0,20.7815393963218,20.7815393963218,21032
GNN+Trans(3),low_latency,0.9855285409331596,17.171909249200585,16.914390539536342,36071
GNN+Trans(3),ultra_low_latency,0.8453383880932323,8.582992552485518,7.739742388837738,14244
GNN+Trans(30),high_latency_tolerance,1.0,20.643078473921907,20.643078473921907,21032
GNN+Trans(30),low_latency,0.9863325108813173,16.92517937834402,16.68113209516068,36071
GNN+Trans(30),ultra_low_latency,0.8561499578770009,8.416854018936048,7.666851091393179,14244
Greedy,high_latency_tolerance,1.0,18.582650028777337,18.582650028777337,21032
Greedy,low_latency,0.990879099553658,15.017923064505755,14.839540009337952,36071
Greedy,ultra_low_latency,0.9158944116821117,6.8521447608052775,6.348227778294274,14244
Lowest Utilization First,high_latency_tolerance,1.0,23.9220429520532,23.9220429520532,21032
Lowest Utilization First,low_latency,0.960300518422001,20.594415868665546,19.99637609915895,36071
Lowest Utilization First,ultra_low_latency,0.4939623701207526,12.597302614796423,9.463925834245936,14244
Random,high_latency_tolerance,0.9734689996196272,31.559417800753103,29.223416756012274,21032
Random,low_latency,0.8975354162623714,26.74222840155143,20.190210881443928,36071
Random,ultra_low_latency,0.4455209210895816,17.17729910644695,9.497964003010155,14244
