request_idx,reward,latency,processing_time,success
0,0.8731193298657122,5.739754748245344,6.470680236816406e-05,1.0
1,0.5123988429643523,6.0367406370391725,6.120204925537109e-05,1.0
2,0.5830781104119331,6.28308158639201,4.00543212890625e-05,1.0
3,0.45209791117922454,6.111237862833115,3.769397735595703e-05,1.0
4,1.4857690835207098,4.449018455783962,0.007597112655639648,1.0
5,0.9941432020224006,5.431919053986214,0.0063407659530639645,1.0
6,1.6252497468960754,4.169274836867145,0.006144952774047851,1.0
7,1.4808329177065016,4.458279407864355,0.006134843826293946,1.0
8,1.6979166050102878,4.024079312599774,0.00693051815032959,1.0
9,1.6675538010108224,4.084552568015139,0.007400202751159668,1.0
10,1.3353572521690802,4.748946334831731,0.006821227073669433,1.0
11,1.2731987374368692,4.873372872700593,0.006164741516113281,1.0
12,1.4992505081816059,4.421255121735292,0.0064365148544311525,1.0
13,1.6795475033488816,4.060584016603891,0.0066938638687133786,1.0
14,1.5956411285324774,4.228271787228583,0.0071975946426391605,1.0
15,1.5608624888501705,4.29791999124094,0.006430816650390625,1.0
16,1.3381771339312931,4.743462545235812,0.00621483325958252,1.0
17,1.591316299342748,4.237083157874696,0.006222581863403321,1.0
18,1.2821200899512868,4.855470240046258,0.006669354438781738,1.0
19,0.9335608573014543,5.552661160709235,0.006338930130004883,1.0
20,1.085732312503202,5.248245848501531,0.0068778514862060545,1.0
21,0.9579339854933187,5.503792913333445,0.006449389457702637,1.0
22,0.6703461237377166,6.079088503825477,0.006475496292114258,1.0
23,1.2939489634639716,4.83181390692739,0.006633210182189942,1.0
24,1.31334986656891,4.793008612347323,0.0066143512725830075,1.0
25,1.2080094603414058,5.003647856823574,0.006212258338928222,1.0
26,1.2012507941646213,5.017193465146406,0.0071114301681518555,1.0
27,0.9125911549486716,5.594466017629363,0.006927299499511719,1.0
28,1.3153268216712362,4.7889766137229515,0.006784629821777344,1.0
29,1.1057289351159076,5.208167354725024,0.006309938430786133,1.0
30,1.0125627753803261,5.394525716198471,0.006396055221557617,1.0
31,1.0757534308624042,4.818106066841674,0.0066822290420532225,1.0
32,0.7674881975610371,5.434009630451362,0.006412506103515625,1.0
33,1.2945097301563329,4.8285037765576835,0.006467986106872559,1.0
34,1.6037121415103393,4.210699753655207,0.006555891036987305,1.0
35,1.1789706796106516,5.060308114875295,0.0063879966735839845,1.0
36,1.3721999420828548,4.674135190914855,0.007066059112548828,1.0
37,1.2388114176404112,4.488732487667443,0.0069843769073486325,1.0
38,1.7202071739582199,3.974817030737565,0.006752872467041015,1.0
39,1.1239511672770337,5.167905735714163,0.006454682350158692,1.0
40,1.4811169660590833,4.451555276889666,0.005875015258789062,1.0
41,1.4098775032022295,4.593670785399992,0.005358767509460449,1.0
42,0.8672447225204338,5.681040544103367,0.006499958038330078,1.0
43,0.5892424656097608,5.7872995966965535,0.007721543312072754,1.0
44,1.122434427058056,5.170859598158641,0.0071200370788574215,1.0
45,1.1649547049948805,5.085878656136768,0.005753421783447265,1.0
46,1.4071023945328052,4.601506146768459,0.0066404581069946286,1.0
47,1.3171109271016102,4.781542137678628,0.00691831111907959,1.0
48,0.9894232446825697,4.98663607076731,0.007224345207214355,1.0
49,1.0330645775805454,4.897912871857901,0.006484007835388184,1.0
50,-0.35842441594365204,6.3308900901987535,0.0066243171691894535,1.0
51,0.6236835680917417,5.2679421968640066,0.0063514232635498045,1.0
52,0.6025862655283731,4.859263207242588,0.006265878677368164,1.0
53,1.2386373287160364,4.936565064258604,0.0063846826553344725,1.0
54,-0.18105165113385085,6.426642893779954,0.005956697463989258,1.0
55,1.0199236788237616,4.923698520654053,0.006078934669494629,1.0
56,1.4861356792653635,4.442115977769197,0.007385683059692383,1.0
57,1.4179645884034315,4.5783754132452446,0.007309556007385254,1.0
58,1.2696925490159086,4.876079770568328,0.006273984909057617,1.0
