request_idx,time,position_x,position_y,compute_demand,max_latency,action,reward,latency,success,used_cloud
0,0.15642269665895303,42.79519740568645,50.602771193276624,18.158425631014783,20,ACN_0,1.0447730698986466,4.776134650506767,True,False
1,0.17577776420631058,62.31719688531316,24.634504504903358,20.0,25,ACN_0,1.3134633643032338,3.4326831784838308,True,False
2,0.2258559404487568,69.64544072992094,23.505623002470678,20.0,25,ACN_0,1.3239938686967254,3.3800306565163734,True,False
3,0.8810850340400357,59.51184265127047,29.102741060279865,20.0,25,ACN_0,1.3294735707473957,3.3526321462630206,True,False
4,1.1949516907423736,17.87707975054901,85.55818574794418,17.547507720514684,35,ACN_0,1.1071111487908958,4.464444256045521,True,False
5,1.4396553227121165,49.53533612333944,54.2970797419181,20.0,30,ACN_0,0.6859344141873873,6.570327929063063,True,False
6,1.4705404756964884,19.59828624191452,4.522728891053807,8.346651043346577,30,ACN_0,0.7859360419809869,6.070319790095065,True,False
7,1.7651089300325375,14.833147295832006,0.0,20.0,15,ACN_0,1.4030352681743286,2.9848236591283572,True,False
8,1.8389554102011663,52.77414850670202,96.74742734783938,17.68925116484314,20,ACN_0,1.3842148986050353,3.0789255069748234,True,False
9,2.660498653407561,51.54541006956682,92.89908847950883,12.85001618652154,35,ACN_0,0.5662581847598183,7.1687090762009085,True,False
10,3.387915957541399,56.41022773834576,96.87706579898854,9.892521882670145,30,ACN_0,0.8463280221985658,5.76835988900717,True,False
11,3.8013035572059723,57.16267312889873,96.30995954225656,15.382842529025758,30,ACN_0,1.0399980903445067,4.800009548277465,True,False
12,3.896883164867072,53.12020511443279,93.80117432433389,20.0,25,ACN_0,1.0790154435110253,4.6049227824448735,True,False
13,4.100146225396459,22.82554595070476,36.35330262846368,16.838935603880245,20,ACN_0,0.21322908876096758,8.933854556195161,True,False
14,4.227723130869232,23.152730069932947,61.03206150191697,16.33254124679059,40,ACN_0,0.8329988250615323,5.835005874692338,True,False
15,4.28769362657521,20.97713608499032,100.0,7.279038323785359,40,ACN_0,1.1137608478781789,4.431195760609106,True,False
16,4.417821560869035,45.83505130686473,52.08648957284065,14.91652137969762,30,ACN_0,0.7127962116022308,6.436018941988845,True,False
17,4.471245156809041,45.51316105285989,53.811001248064294,20.0,20,ACN_0,0.9628246143513,5.1858769282435,True,False
18,4.5234221104708645,48.9452760277563,98.56504541106007,20.0,40,ACN_0,0.9304153426753299,5.347923286623351,True,False
19,4.615849749127355,48.718262751322115,99.64972904187178,20.0,30,ACN_0,0.8543671112509519,5.72816444374524,True,False
20,4.684660451329874,40.96494559599145,99.99254391590192,11.609008097146196,40,ACN_0,0.6862802297882526,6.568598851058736,True,False
21,5.604775057264643,39.18122046715048,100.0,16.023569705718582,30,ACN_0,0.9574308412093899,5.212845793953051,True,False
22,5.697067405743944,9.310276780589922,89.72157579533267,20.0,30,ACN_0,0.9483622396175462,5.258188801912269,True,False
23,6.098789500015292,13.913610359155278,88.58796351758586,19.28099667974235,25,ACN_0,1.2771742179745744,3.6141289101271274,True,False
24,7.037335244873695,14.666905576571683,88.50938881832363,20.0,25,ACN_0,1.0730663774750817,4.634668112624592,True,False
25,7.46277797656661,26.03363136665909,89.24426207060971,16.42150908218542,40,DCN_14,1.2009526988559491,3.995236505720255,True,False
26,8.204796380316118,39.7057421619678,89.71308922136944,17.815503064942526,40,ACN_0,0.7105148072250302,6.447425963874848,True,False
27,8.487677011877745,42.740620709810926,87.96858330750568,20.0,25,ACN_0,1.3834873914413073,3.0825630427934634,True,False
28,9.621291017251764,38.5066521194689,80.39434718407637,16.610930071182782,20,ACN_0,1.0739781630021814,4.630109184989093,True,False
29,9.788630010160825,32.7680522553439,87.34236132480932,6.923500390839532,30,ACN_0,1.017213664618884,4.913931676905579,True,False
30,9.837597310991542,47.59446527967795,68.07790146849501,5.3456981677280435,30,ACN_0,0.9706575914318443,5.146712042840779,True,False
31,9.865969283246443,39.79167991749161,78.07964191402553,10.889643582049132,35,ACN_0,1.0782774234149775,4.6086128829251125,True,False
32,9.978512836684617,59.08332605690107,3.050024993904943,14.056136268421133,15,DCN_9,0.7805703903975576,6.097148048012212,True,False
33,10.224730699444288,41.24189313347582,52.345437861086616,20.0,40,DCN_9,0.7100346640681492,6.449826679659254,True,False
34,10.274367270180912,36.95414870517032,56.54546474419876,20.0,15,DCN_6,0.6555140262684409,6.7224298686577955,True,False
35,10.29435245049048,35.35737331609643,55.52238221681082,20.0,15,DCN_6,0.6773859680281209,6.6130701598593955,True,False
36,10.74069158544889,55.43540525114007,61.17207462343522,7.807775790311039,30,DCN_9,0.11129774688875338,4.443511265556233,True,True
37,10.78336508171368,54.032130874435964,58.15219502594648,19.048638572789983,20,DCN_9,-0.08177925787252227,5.408896289362612,True,True
38,10.991658089191981,64.97736826427634,4.8058924197033726,17.5134068286489,25,DCN_9,0.36334204807797776,3.183289759610111,True,True
39,11.319366420786224,60.06982500903658,7.116409791019726,14.595084948336897,25,ACN_0,1.0224303938548376,4.887848030725812,True,False
40,11.85743164949384,61.20474651513332,5.761598480181032,19.705526127950186,25,DCN_6,0.8563479850049642,5.718260074975179,True,False
41,11.934609684026864,18.142405709964088,43.34693096055744,15.496348103850398,40,ACN_0,1.2638370692646501,3.68081465367675,True,False
42,11.95922622634234,15.031219885432693,41.569487755975636,19.04819943944963,30,DCN_9,0.6644186863402461,6.677906568298769,True,False
43,12.501558161673666,18.767687911049002,44.62133908314296,20.0,30,ACN_0,1.1612033276643796,4.193983361678101,True,False
44,12.791157053265072,35.881568012110534,94.05007612498372,20.0,40,ACN_0,1.4081147389929825,2.9594263050350875,True,False
45,12.827436226200644,33.26562754417498,98.79579106388871,20.0,30,ACN_0,1.2627726997887532,3.686136501056234,True,False
46,13.05386785410615,31.55268320302175,100.0,20.0,30,ACN_0,1.2356575129152894,3.821712435423553,True,False
47,13.105303738953523,29.38616616850895,100.0,20.0,20,DCN_6,0.8814438155293085,5.592780922353457,True,False
48,13.19382569839345,27.799322242155736,100.0,20.0,30,DCN_6,1.178365628616583,4.108171856917085,True,False
49,13.412871486027973,23.84072234887784,94.14011572774777,12.416093480365445,35,DCN_6,1.1548050523316005,4.225974738341998,True,False
50,13.43218829638328,26.304154767879865,94.58448075840649,12.070431975133339,35,DCN_6,0.7681403901991117,6.159298049004441,True,False
51,13.623287180031092,16.820418666965253,97.5799473875522,20.0,15,DCN_6,0.3575949405340071,8.212025297329964,True,False
52,13.870101824424774,27.586330954523035,93.74320957311195,14.500806289667205,30,DCN_6,0.696196258467261,6.519018707663695,True,False
53,13.978392964389817,32.74933297461292,84.69255294813188,15.683511951554319,15,DCN_6,1.1998701429834124,4.000649285082938,True,False
54,14.15495300644228,6.413040725822048,88.59913610117144,20.0,15,DCN_14,1.1782623018297405,4.108688490851298,True,False
55,14.335520508639984,63.32827554172146,40.79707815072725,20.0,30,DCN_6,1.2946711628666683,3.526644185666658,True,False
56,14.501923543917085,64.42169100310217,38.375199690880734,16.437919104909216,40,DCN_14,0.9429604741746804,5.285197629126598,True,False
57,14.990351240652506,30.97602106296778,22.611148072315203,20.0,20,ACN_0,1.2720682114602715,3.639658942698643,True,False
58,15.692199447932994,75.69991321722287,4.689646779121992,9.995092100067707,35,ACN_0,0.6320749386365558,6.83962530681722,True,False
59,16.185468474919833,33.35176100462269,82.47772422363833,13.079739539656234,30,ACN_0,0.7115559875141919,6.44222006242904,True,False
60,16.482631993957106,48.00459670184751,42.05357786650751,19.724434618249624,30,ACN_0,1.4237079793509808,2.8814601032450957,True,False
61,16.531502844366532,52.434914503078275,41.36818876129824,14.507071156288085,35,DCN_9,0.49190536340655955,2.5404731829672023,True,True
62,16.855866336150893,43.9180023063025,41.09045026681515,14.972103871467574,30,DCN_9,0.44066398601276247,2.7966800699361873,True,True
63,16.934073894121163,33.043589793037015,51.25116289661124,20.0,30,ACN_0,0.9385984358620731,5.307007820689634,True,False
64,17.69106526916395,47.39616402628724,66.75577385210272,20.0,15,ACN_0,0.6874316194661476,6.562841902669262,True,False
65,17.70183908140869,51.32633380484765,65.32007336498579,12.563020717426829,20,ACN_0,0.5519966870369379,7.24001656481531,True,False
