Model,Success Rate,Avg Reward per Request,Avg Latency (ms),Cloud Usage (%),Resource Utilization (%),Avg Processing Time (ms)
GNN,1.0,0.369983692717016,6.046560998241721,5.072041491764274,1998.6613627378845,0.00023451163741886323
GNN+LSTM(3),1.0,0.3450742298041642,5.908448556514993,12.816182908866661,1996.4537100241967,0.0003289869562231899
GNN+LSTM(5),1.0,0.3442473511779992,5.917314377735877,12.804242209682803,2001.5578430443832,0.00032374923326600104
GNN+LSTM(10),1.0,0.3442846763038475,5.910324145874177,12.936581821746804,1997.3247487554956,0.00032507780439831966
Random,1.0,0.3109495030817856,6.2779335810836,12.25142776197061,1996.1605571509904,8.237443398755532e-07
