Model,Category,Success_Rate,Avg_Latency_All,Avg_Latency_Success,Count
All-Cloud,high_latency_tolerance,0.671301880099326,115.92156086379178,116.35749715998394,14095
All-Cloud,low_latency,0.0,112.79502568964855,,23849
All-Cloud,ultra_low_latency,0.0,106.84420299654462,,9485
All-Local,high_latency_tolerance,0.7337353671514721,99.68885423023379,93.98051091900535,14095
All-Local,low_latency,0.26592309950102727,86.18175049991314,11.616237620591164,23849
All-Local,ultra_low_latency,0.7394833948339483,26.327597830492955,6.07549348279137,9485
GNN,high_latency_tolerance,0.811493437389145,91.23413081429335,85.60571689679612,14095
GNN,low_latency,0.8024655121808042,36.62188937395014,18.72814495314069,23849
GNN,ultra_low_latency,0.6998418555614128,10.436765978747793,8.986318402519872,9485
GNN+LSTM(10),high_latency_tolerance,0.8893224547711954,88.50059155175214,85.11459912699344,14095
GNN+LSTM(10),low_latency,0.8878359679651139,28.29057683889341,17.868763567173314,23849
GNN+LSTM(10),ultra_low_latency,0.8273062730627306,9.166975180833669,8.261030838537536,9485
GNN+LSTM(20),high_latency_tolerance,0.9018091521816247,86.90665320791557,83.79236561457435,14095
GNN+LSTM(20),low_latency,0.8695123485261437,30.081840594919655,17.938098835119792,23849
GNN+LSTM(20),ultra_low_latency,0.8322614654717976,9.092598061297467,8.251204615564951,9485
GNN+LSTM(3),high_latency_tolerance,0.8919474991131607,88.39364277962216,85.09625702122693,14095
GNN+LSTM(3),low_latency,0.8900582833661789,28.285979368970775,17.907813701227823,23849
GNN+LSTM(3),ultra_low_latency,0.8222456510279389,9.34901820272879,8.274321582482767,9485
GNN+LSTM(30),high_latency_tolerance,0.9007449450159631,86.33008372886142,83.11563968601091,14095
GNN+LSTM(30),low_latency,0.8591974506268607,30.91455499292538,17.770534408785707,23849
GNN+LSTM(30),ultra_low_latency,0.8224565102793885,9.169953360042644,8.335727914451148,9485
GNN+LSTM(5),high_latency_tolerance,0.8964171692089393,89.30639044823002,86.28368275561834,14095
GNN+LSTM(5),low_latency,0.8877521070065831,28.454191726537914,17.844063022118664,23849
GNN+LSTM(5),ultra_low_latency,0.8285714285714286,9.03572104730526,8.262851063079397,9485
GNN+Trans(10),high_latency_tolerance,0.8941468605888613,86.30901070454362,82.82377683319196,14095
GNN+Trans(10),low_latency,0.8622583756132333,30.614787930381432,17.774339435016728,23849
GNN+Trans(10),ultra_low_latency,0.8328940432261466,9.131441526322677,8.287643939988719,9485
GNN+Trans(20),high_latency_tolerance,0.8976942178077333,87.1353157204606,83.89051900904207,14095
GNN+Trans(20),low_latency,0.8702251666736551,29.950421270899966,17.990895659348556,23849
GNN+Trans(20),ultra_low_latency,0.8281497100685292,9.91845884901278,8.332957620061954,9485
GNN+Trans(3),high_latency_tolerance,0.8890386661936857,87.5358581426156,84.01422051757197,14095
GNN+Trans(3),low_latency,0.8754664765818273,29.623724462294664,18.01397278200219,23849
GNN+Trans(3),ultra_low_latency,0.8428044280442805,9.367898185189192,8.349012945210031,9485
GNN+Trans(30),high_latency_tolerance,0.8945725434551259,84.80183641077807,81.18167424929304,14095
GNN+Trans(30),low_latency,0.8364711308650258,32.907218224900234,17.97137845730182,23849
GNN+Trans(30),ultra_low_latency,0.8557722720084344,8.960624953588576,8.20296928673995,9485
GNN+Trans(5),high_latency_tolerance,0.9040085136573253,85.490365282671,82.29996703897027,14095
GNN+Trans(5),low_latency,0.8567235523502034,31.33763093673561,17.933920445033596,23849
GNN+Trans(5),ultra_low_latency,0.8682129678439642,9.093093406896353,8.272074477461615,9485
Lowest Utilization First,high_latency_tolerance,0.835260730755587,76.36587013827952,68.6494353022761,14095
Lowest Utilization First,low_latency,0.7221686443876053,44.04476790703124,18.44693955769109,23849
Lowest Utilization First,ultra_low_latency,0.48950975224037957,12.742272189634251,9.447224901898814,9485
Random,high_latency_tolerance,0.8274565448740688,77.24676070493888,69.29410347121406,14095
Random,low_latency,0.6436747872028177,51.56376941647487,18.52662348272789,23849
Random,ultra_low_latency,0.42298365840801266,19.485923460640915,9.41221909823315,9485
