Model,Category,Success_Rate,Avg_Latency_All,Avg_Latency_Success,Count
GNN,high_latency_tolerance,1.0,15.687364149725015,15.687364149725015,14043
GNN,low_latency,0.9876259154297259,15.975117999151804,15.732459419614164,35639
GNN,ultra_low_latency,0.9684055163507218,11.481643683586773,11.141660991123963,21681
GNN+LSTM(10),high_latency_tolerance,1.0,15.487284196152379,15.487284196152379,14043
GNN+LSTM(10),low_latency,0.989141109458739,15.821269013833513,15.61916994401599,35639
GNN+LSTM(10),ultra_low_latency,0.9953876666205433,10.487585535316258,10.432237709904909,21681
GNN+LSTM(20),high_latency_tolerance,1.0,15.626568127114382,15.626568127114382,14043
GNN+LSTM(20),low_latency,0.9876820337270967,16.07536167753979,15.844300110189245,35639
GNN+LSTM(20),ultra_low_latency,0.9819196531525298,10.88809684440014,10.677385518108773,21681
GNN+LSTM(3),high_latency_tolerance,1.0,16.33784743829146,16.33784743829146,14043
GNN+LSTM(3),low_latency,0.9841185218440472,16.60426885309834,16.329772968144166,35639
GNN+LSTM(3),ultra_low_latency,0.9926202665928693,10.778017494801237,10.69198439342457,21681
GNN+LSTM(30),high_latency_tolerance,1.0,15.65642971075842,15.65642971075842,14043
GNN+LSTM(30),low_latency,0.9847358231151266,16.089505478920213,15.80038515364827,35639
GNN+LSTM(30),ultra_low_latency,0.9850099165167658,10.756556893544515,10.578795929818325,21681
GNN+LSTM(5),high_latency_tolerance,1.0,16.410529580944523,16.410529580944523,14043
GNN+LSTM(5),low_latency,0.9754763040489351,17.42062083189603,16.993794598625115,35639
GNN+LSTM(5),ultra_low_latency,0.9742631797426318,10.995743366036965,10.709271977192897,21681
GNN+Trans(10),high_latency_tolerance,1.0,16.12140181930072,16.12140181930072,14043
GNN+Trans(10),low_latency,0.9856337158730604,16.65093971085502,16.395419532275554,35639
GNN+Trans(10),ultra_low_latency,0.9841796965084636,11.256767564622487,11.087458842685997,21681
GNN+Trans(20),high_latency_tolerance,0.999928790144556,18.133320754740875,18.13097300110871,14043
GNN+Trans(20),low_latency,0.9695277645276242,18.739449519949304,18.242921038987905,35639
GNN+Trans(20),ultra_low_latency,0.8528204418615377,13.928140614686406,12.388411014656766,21681
GNN+Trans(3),high_latency_tolerance,1.0,15.425244218111489,15.425244218111489,14043
GNN+Trans(3),low_latency,0.989141109458739,15.882701299197631,15.684352184484878,35639
GNN+Trans(3),ultra_low_latency,0.9949725566163923,10.707052321643106,10.647451520882818,21681
GNN+Trans(30),high_latency_tolerance,1.0,16.967880896106834,16.967880896106834,14043
GNN+Trans(30),low_latency,0.9746906478857431,17.744558767476004,17.311981089481705,35639
GNN+Trans(30),ultra_low_latency,0.9331211659978783,12.209997729405003,11.503438095343663,21681
GNN+Trans(5),high_latency_tolerance,1.0,15.630227919833356,15.630227919833356,14043
GNN+Trans(5),low_latency,0.9868963775639047,16.154342088037303,15.917555550359229,35639
GNN+Trans(5),ultra_low_latency,0.9864397398643974,10.869706915219533,10.714764918610777,21681
