Model,Category,Success_Rate,Avg_Latency_All,Avg_Latency_Success,Count
GNN,high_latency_tolerance,0.8286614284703051,77.47815937353965,69.58404078089526,28254
GNN,low_latency,0.7351880044211799,42.728896567945434,18.1953036701213,47951
GNN,ultra_low_latency,0.5756705980586577,11.859315300901375,8.224504331900583,19162
GNN+LSTM(10),high_latency_tolerance,0.8277765980038224,77.63003792442336,69.7174984809057,28254
GNN+LSTM(10),low_latency,0.7376488498675732,42.71015963704705,18.35522320015443,47951
GNN+LSTM(10),ultra_low_latency,0.6984135267717357,10.312164148138486,8.124320376077653,19162
GNN+LSTM(20),high_latency_tolerance,0.827953564097119,77.30524350910949,69.34769859627455,28254
GNN+LSTM(20),low_latency,0.7351671497987529,42.81444821846488,18.260857109603666,47951
GNN+LSTM(20),ultra_low_latency,0.5510907003444316,11.832851320650592,9.089223510274204,19162
GNN+LSTM(3),high_latency_tolerance,0.8263962624761095,77.46461387306502,69.45393320986715,28254
GNN+LSTM(3),low_latency,0.7350003128193364,42.794992943065694,18.15338587904128,47951
GNN+LSTM(3),ultra_low_latency,0.6925686254044463,10.437325662753743,8.243964311933459,19162
GNN+LSTM(30),high_latency_tolerance,0.827953564097119,77.14409621334245,69.13242675350264,28254
GNN+LSTM(30),low_latency,0.7315384454964443,43.238403547963,18.397517402203796,47951
GNN+LSTM(30),ultra_low_latency,0.7055630936227951,10.302835370282846,8.248100431335075,19162
GNN+Trans(10),high_latency_tolerance,0.8258299709775607,77.7141896413419,69.7193566115641,28254
GNN+Trans(10),low_latency,0.7377114137348544,42.630430063131506,18.326817866856597,47951
GNN+Trans(10),ultra_low_latency,0.7075983717774763,10.271132298330262,8.16797632553923,19162
GNN+Trans(20),high_latency_tolerance,0.8280243505344376,77.69962612792914,69.81356214200287,28254
GNN+Trans(20),low_latency,0.7366061187462201,42.598859081690584,18.159085335473804,47951
GNN+Trans(20),ultra_low_latency,0.6997703788748565,10.333185505013414,8.09738328202471,19162
GNN+Trans(3),high_latency_tolerance,0.8263962624761095,77.50587835126606,69.49617685786579,28254
GNN+Trans(3),low_latency,0.7337907447185669,42.895746245165306,18.226152648747068,47951
GNN+Trans(3),ultra_low_latency,0.7002922450683645,10.285506317916669,8.648260320198819,19162
GNN+Trans(30),high_latency_tolerance,0.828307496283712,77.60037186545432,69.71904430434921,28254
GNN+Trans(30),low_latency,0.7367103918583554,42.8394032642776,18.464273428014327,47951
GNN+Trans(30),ultra_low_latency,0.4744285565181088,12.961080543193741,8.81887645043493,19162
Greedy,high_latency_tolerance,0.8306080554965669,76.06470653881358,68.00632858241093,28254
Greedy,low_latency,0.7220078830472775,43.172618213745956,17.05353647104232,47951
Greedy,ultra_low_latency,0.8833629057509654,7.61786702133206,6.902829268791064,19162
Lowest Utilization First,high_latency_tolerance,0.8298294046860621,76.43600029878338,68.40259890070939,28254
Lowest Utilization First,low_latency,0.7165856812162416,44.58588049735179,18.430647567504828,47951
Lowest Utilization First,ultra_low_latency,0.4893539296524371,12.693081766037466,9.373701610788967,19162
Random,high_latency_tolerance,0.8215827847384441,77.54757944055838,69.31234434263749,28254
Random,low_latency,0.6434276657421117,51.57158086135716,18.465572312946,47951
Random,ultra_low_latency,0.42845214487005534,19.4935850906503,9.4283013683353,19162
