request_idx,time,position_x,position_y,compute_demand,max_latency,action,reward,latency,success,used_cloud
0,0.09385361799537183,42.79519740568645,50.602771193276624,18.158425631014783,20,DCN_8,0.6679236430207471,6.660381784896264,True,False
1,0.10546665852378635,62.31719688531316,24.634504504903358,20.0,25,DCN_8,0.5964955846655786,7.0175220766721065,True,False
2,0.1355135642692541,69.64544072992094,23.505623002470678,20.0,25,DCN_4,0.5753748108088343,7.123125945955828,True,False
3,0.5286510204240215,59.51184265127047,29.102741060279865,20.0,25,DCN_2,0.16464216107210516,9.176789194639474,True,False
4,0.7169710144454242,17.87707975054901,85.55818574794418,17.547507720514684,35,ACN_0,1.4014006747997496,2.9929966260012515,True,False
5,0.8637931936272699,49.53533612333944,54.2970797419181,20.0,30,ACN_0,0.40512224481303094,7.974388775934845,True,False
6,0.8823242854178931,19.59828624191452,4.522728891053807,8.346651043346577,30,ACN_0,1.254461775079354,3.72769112460323,True,False
7,1.0590653580195226,14.833147295832006,0.0,20.0,15,ACN_0,1.3630431522502633,3.1847842387486835,True,False
8,1.1033732461206998,52.77414850670202,96.74742734783938,17.68925116484314,20,ACN_0,1.0965746440211992,4.517126779894004,True,False
9,1.5962991920445366,51.54541006956682,92.89908847950883,12.85001618652154,35,ACN_0,1.2023225280640988,3.988387359679506,True,False
10,2.0327495745248396,56.41022773834576,96.87706579898854,9.892521882670145,30,ACN_0,1.2095993929979485,3.9520030350102573,True,False
11,2.2807821343235837,57.16267312889873,96.30995954225656,15.382842529025758,30,ACN_0,0.9649563941568959,5.17521802921552,True,False
12,2.3381298989202435,53.12020511443279,93.80117432433389,20.0,25,ACN_0,1.183214973023321,4.083925134883394,True,False
13,2.460087735237876,22.82554595070476,36.35330262846368,16.838935603880245,20,ACN_0,1.321816076017607,3.3909196199119656,True,False
14,2.5366338785215397,23.152730069932947,61.03206150191697,16.33254124679059,40,ACN_0,1.003657515619692,4.981712421901539,True,False
15,2.572616175945127,20.97713608499032,100.0,7.279038323785359,40,ACN_0,0.22138975123021698,8.893051243848914,True,False
16,2.650692936521422,45.83505130686473,52.08648957284065,14.91652137969762,30,ACN_0,1.3550246256965914,3.2248768715170426,True,False
17,2.682747094085426,45.51316105285989,53.811001248064294,20.0,20,ACN_0,1.1564677108137444,4.217661445931278,True,False
18,2.71405326628252,48.9452760277563,98.56504541106007,20.0,40,ACN_0,1.1546187142887439,4.22690642855628,True,False
19,2.7695098494764143,48.718262751322115,99.64972904187178,20.0,30,ACN_0,1.0464382604078208,4.767808697960895,True,False
20,2.8107962707979257,40.96494559599145,99.99254391590192,11.609008097146196,40,ACN_0,0.7547691655094377,6.226154172452811,True,False
21,3.362865034358787,39.18122046715048,100.0,16.023569705718582,30,ACN_0,1.1451880768147038,4.274059615926481,True,False
22,3.4182404434463676,9.310276780589922,89.72157579533267,20.0,30,ACN_0,0.6457344140751227,6.771327929624386,True,False
23,3.6592737000091766,13.913610359155278,88.58796351758586,19.28099667974235,25,ACN_0,0.5207477381601164,7.396261309199417,True,False
24,4.222401146924218,14.666905576571683,88.50938881832363,20.0,25,ACN_0,0.5805738113343462,7.097130943328269,True,False
25,4.477666785939967,26.03363136665909,89.24426207060971,16.42150908218542,40,ACN_0,0.9317409458673611,5.341295270663194,True,False
26,4.922877828189671,39.7057421619678,89.71308922136944,17.815503064942526,40,ACN_0,1.081065685330115,4.594671573349425,True,False
27,5.092606207126647,42.740620709810926,87.96858330750568,20.0,25,ACN_0,1.0179274858309069,4.910362570845465,True,False
28,5.772774610351059,38.5066521194689,80.39434718407637,16.610930071182782,20,ACN_0,1.1125617686160663,4.437191156919668,True,False
29,5.873178006096496,32.7680522553439,87.34236132480932,6.923500390839532,30,ACN_0,1.2312307782022929,3.8438461089885347,True,False
30,5.902558386594927,47.59446527967795,68.07790146849501,5.3456981677280435,30,ACN_0,1.3364423911597316,3.3177880442013423,True,False
31,5.919581569947867,39.79167991749161,78.07964191402553,10.889643582049132,35,ACN_0,1.2493124202116106,3.753437898941947,True,False
32,5.987107702010771,59.08332605690107,3.050024993904943,14.056136268421133,15,ACN_0,0.971460722398706,5.14269638800647,True,False
33,6.134838419666575,41.24189313347582,52.345437861086616,20.0,40,DCN_14,1.0628605626699874,4.685697186650063,True,False
34,6.164620362108549,36.95414870517032,56.54546474419876,20.0,15,DCN_14,1.2070942460600576,3.964528769699712,True,False
35,6.176611470294289,35.35737331609643,55.52238221681082,20.0,15,DCN_14,1.394192472233653,3.029037638831735,True,False
36,6.4444149512693345,55.43540525114007,61.17207462343522,7.807775790311039,30,ACN_0,0.46397929046209785,2.6801035476895105,True,True
37,6.470019049028209,54.032130874435964,58.15219502594648,19.048638572789983,20,DCN_14,1.1219547851991125,4.3902260740044365,True,False
38,6.59499485351519,64.97736826427634,4.8058924197033726,17.5134068286489,25,DCN_14,1.0067330550199283,4.966334724900358,True,False
39,6.791619852471736,60.06982500903658,7.116409791019726,14.595084948336897,25,DCN_7,1.1653023739758326,4.173488130120837,True,False
40,7.114458989696305,61.20474651513332,5.761598480181032,19.705526127950186,25,DCN_7,0.8348167742956201,5.825916128521899,True,False
41,7.16076581041612,18.142405709964088,43.34693096055744,15.496348103850398,40,DCN_7,0.9835938729610496,5.0820306351947515,True,False
42,7.175535735805405,15.031219885432693,41.569487755975636,19.04819943944963,30,DCN_7,0.9931216785087822,5.034391607456089,True,False
43,7.500934897004201,18.767687911049002,44.62133908314296,20.0,30,DCN_6,0.9062507677536411,5.4687461612317945,True,False
44,7.6746942319590445,35.881568012110534,94.05007612498372,20.0,40,DCN_6,0.8177350964543451,5.911324517728275,True,False
45,7.696461735720388,33.26562754417498,98.79579106388871,20.0,30,DCN_6,0.8485682292049044,5.757158853975477,True,False
46,7.832320712463691,31.55268320302175,100.0,20.0,30,DCN_6,1.0831220640218522,4.584389679890738,True,False
47,7.863182243372115,29.38616616850895,100.0,20.0,20,DCN_6,1.229539188167874,3.8523040591606286,True,False
48,7.916295419036071,27.799322242155736,100.0,20.0,30,DCN_6,0.9211741688107387,5.394129155946306,True,False
49,8.047722891616784,23.84072234887784,94.14011572774777,12.416093480365445,35,ACN_0,1.1521556581166639,4.23922170941668,True,False
50,8.05931297782997,26.304154767879865,94.58448075840649,12.070431975133339,35,ACN_0,0.3361648867004797,3.3191755664976013,True,True
51,8.173972308018657,16.820418666965253,97.5799473875522,20.0,15,DCN_6,1.2040226099164426,3.9798869504177867,True,False
52,8.322061094654865,27.586330954523035,93.74320957311195,14.500806289667205,30,DCN_7,0.4435765645573375,2.7821171772133124,True,True
53,8.38703577863389,32.74933297461292,84.69255294813188,15.683511951554319,15,ACN_0,1.3002612550407755,3.4986937247961225,True,False
54,8.492971803865368,6.413040725822048,88.59913610117144,20.0,15,DCN_14,0.2041987640289269,3.9790061798553653,True,True
55,8.60131230518399,63.32827554172146,40.79707815072725,20.0,30,DCN_14,1.1582532603546516,4.208733698226742,True,False
56,8.70115412635025,64.42169100310217,38.375199690880734,16.437919104909216,40,DCN_7,1.1688109691532604,4.155945154233697,True,False
57,8.994210744391502,30.97602106296778,22.611148072315203,20.0,20,DCN_6,0.9369865040044174,5.3150674799779125,True,False
58,9.415319668759794,75.69991321722287,4.689646779121992,9.995092100067707,35,ACN_0,0.8698655226452714,5.650672386773643,True,False
59,9.711281084951898,33.35176100462269,82.47772422363833,13.079739539656234,30,ACN_0,0.02298291374469552,4.885085431276522,True,True
60,9.88957919637426,48.00459670184751,42.05357786650751,19.724434618249624,30,ACN_0,0.4949373764738587,7.525313117630706,True,False
61,9.918901706619916,52.434914503078275,41.36818876129824,14.507071156288085,35,DCN_14,1.2173046221087835,3.9134768894560823,True,False
62,10.113519801690533,43.9180023063025,41.09045026681515,14.972103871467574,30,DCN_6,1.2477968494365934,3.7610157528170327,True,False
63,10.160444336472695,33.043589793037015,51.25116289661124,20.0,30,DCN_6,0.2809937667706808,3.595031166146596,True,True
64,10.614639161498367,47.39616402628724,66.75577385210272,20.0,15,ACN_0,1.4188366750906338,2.90581662454683,True,False
65,10.621103448845211,51.32633380484765,65.32007336498579,12.563020717426829,20,ACN_0,0.337618793470151,3.3119060326492447,True,True
66,10.942402297610435,50.7646935563935,64.21522536731968,20.0,30,ACN_0,0.7243587155135911,6.3782064224320445,True,False
67,11.096231193925524,51.72514545955675,72.20078897992373,18.60032845561056,30,DCN_6,1.031917238028476,4.84041380985762,True,False
68,11.239587016367205,59.344082510525794,59.917053695606334,11.596421646220636,35,DCN_6,1.1286623831954694,4.356688084022653,True,False
69,11.405593611299421,0.0,3.4970812895815344,7.5,30,ACN_0,0.4625483807672284,2.687258096163858,True,True
70,11.543600895669199,7.6156203863482865,6.191631508004828,13.253688645911636,35,DCN_13,0.8083318457596718,5.958340771201641,True,False
71,12.003413948930895,0.0,6.084256696131527,20.0,25,DCN_13,1.1939064464474294,4.030467767762853,True,False
72,12.04471229802181,0.0,9.50746770390737,17.641577929700386,30,ACN_0,1.3179609108405836,3.410195445797081,True,False
73,12.44596111041544,2.5045859381219038,4.619691479914614,20.0,30,DCN_14,1.264138893041134,3.679305534794331,True,False
74,12.81071340370013,3.5838891790669303,13.164669795858783,20.0,25,ACN_0,0.17786712484080835,9.110664375795958,True,False
75,12.844246354254265,2.841132154031683,11.127369107682457,20.0,15,ACN_0,1.1794661682945224,4.102669158527387,True,False
76,12.874137810273215,66.36293600392575,81.39048137536028,17.160387037907594,20,ACN_0,1.4164098776064413,2.917950611967793,True,False
77,13.136648082965316,66.79588494129025,80.61209519839989,9.640447241903203,30,DCN_13,0.8278011016406628,5.860994491796686,True,False
78,13.414308898627427,48.25797218056752,55.04359444412715,20.0,20,DCN_13,1.0483711014284036,4.758144492857982,True,False
79,13.50320117896304,87.72005408131082,39.244510742263536,20.0,30,ACN_0,1.1279592477271438,4.36020376136428,True,False
80,13.698888426238955,78.41550467703759,44.22921108365555,11.638014499768818,40,ACN_0,1.1413882219704936,4.293058890147532,True,False
81,13.855436867511601,82.99636100506069,49.68102564212378,20.0,20,ACN_0,1.110578304581928,4.447108477090359,True,False
82,14.30409753361889,77.53940881859334,45.59601844581931,20.0,25,ACN_0,1.1399847571351733,4.300076214324133,True,False
83,14.440333938352099,66.3153942800568,48.975062096039714,15.248201443883755,30,ACN_0,1.0270106668462113,4.864946665768944,True,False
