req_id,timestamp,position,compute_demand,max_latency,process_time,allocations,home_room,target_room,type,completed,total_latency,is_success,action,reward
REQ_2_a,0.7405727736740427,"(88.9699299618234, 60.71313316340115)",20.0,30,8.571826432493971,{'ACN_0': 20.0},ACN_1,ACN_0,adas,False,6.941104428158717,True,ACN_0,0.6117791143682565
REQ_3_a,0.7995291354273624,"(18.26566682171638, 87.2266691331486)",20.0,30,9.363855461845525,{'ACN_0': 20.0},DCN_8,ACN_0,adas,False,5.169317275980608,True,ACN_0,0.9661365448038783
REQ_4_i,0.8607242798556808,"(4.7655305657089375, 94.31564402774288)",13.433909419510996,30,19.500058596922685,{'ACN_0': 13.433909419510996},ACN_0,ACN_0,infotainment,False,7.061307174154006,True,ACN_0,0.5877385651691986
REQ_5_i,1.0310052301313095,"(8.778032722299518, 98.77320502968045)",18.034492291986144,35,17.76926049685995,{'ACN_0': 18.034492291986144},ACN_0,ACN_0,infotainment,False,6.623707931181107,True,ACN_0,0.6752584137637785
REQ_6_i,2.482672202868723,"(34.115898592517674, 11.808793301884288)",12.585302010554773,40,20.11694091163962,{'ACN_0': 12.585302010554773},DCN_11,ACN_0,infotainment,False,4.897157584479123,True,ACN_0,1.0205684831041753
REQ_7_i,3.6777417097744243,"(32.289597639853454, 21.189828657200675)",20.0,40,20.5950451390567,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,4.159864365346007,True,ACN_0,1.1680271269307987
REQ_8_i,3.8207191160473286,"(28.117977272501076, 24.19197508680176)",20.0,40,18.67916293609001,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,3.9048287829416477,True,ACN_0,1.2190342434116705
REQ_9_i,3.9072518982427407,"(51.30733530470519, 41.9328385148511)",16.96217875832345,40,20.442208751550176,{'ACN_0': 16.96217875832345},DCN_16,ACN_0,infotainment,False,2.561913470560505,True,ACN_0,1.487617305887899
REQ_10_a,4.567268225589512,"(32.33597207973911, 76.13293459131431)",31.02998908405847,20,12.426208231806726,{'ACN_0': 31.02998908405847},ACN_0,ACN_0,adas,False,5.600139353613072,True,ACN_0,0.8799721292773857
REQ_11_a,4.621686409133889,"(43.49313430253319, 59.76965212793209)",31.492530293181247,25,9.870890515263309,{'ACN_0': 31.492530293181247},ACN_0,ACN_0,adas,False,4.882554993481321,True,ACN_0,1.0234890013037359
REQ_12_i,5.014193741785772,"(54.11120709547825, 47.77562307559691)",18.1588418739627,40,20.525831809262005,{'ACN_0': 18.1588418739627},DCN_16,ACN_0,infotainment,False,2.6580555093800156,True,ACN_0,1.468388898123997
REQ_13_a,5.685122046032841,"(59.74761453824267, 38.86344623061511)",20.0,25,10.698476898459482,{'ACN_0': 20.0},ACN_0,ACN_0,adas,False,3.9231191150407865,True,ACN_0,1.2153761769918425
REQ_14_a,5.738253101002002,"(25.16219163518619, 82.37594654790554)",20.0,30,10.093575972785317,{'ACN_0': 20.0},ACN_0,ACN_0,adas,False,5.15847142501705,True,ACN_0,0.9683057149965901
REQ_15_i,5.767995268391586,"(28.851881484506933, 75.63834038791416)",20.0,30,19.116516701546768,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,5.08838133756541,True,ACN_0,0.9823237324869178
REQ_16_i,6.122352223375218,"(44.96527562713145, 62.071628843005655)",15.579749639028096,35,15.528992639316233,{'ACN_0': 15.579749639028096},ACN_0,ACN_0,infotainment,False,3.8139865629432537,True,ACN_0,1.237202687411349
